 time            v(vin)          v(vout)         v(xenv.rect)   
 2.94044378e-02  9.28250080e-01  1.03777277e+00  9.28520503e-01 
 2.94144378e-02  9.25603944e-01  1.03777247e+00  9.25899076e-01 
 2.94244378e-02  9.22856761e-01  1.03777217e+00  9.23182346e-01 
 2.94344378e-02  9.20019373e-01  1.03777186e+00  9.20383651e-01 
 2.94444378e-02  9.17102977e-01  1.03777154e+00  9.17518364e-01 
 2.94544378e-02  9.14119084e-01  1.03777122e+00  9.14605496e-01 
 2.94644378e-02  9.11079469e-01  1.03777090e+00  9.11671541e-01 
 2.94744378e-02  9.07996129e-01  1.03777058e+00  9.08760566e-01 
 2.94844378e-02  9.04881231e-01  1.03777027e+00  9.05978691e-01 
 2.94944378e-02  9.01747070e-01  1.03777000e+00  9.03533445e-01 
 2.95044378e-02  8.98606014e-01  1.03776979e+00  9.01819703e-01 
 2.95144378e-02  8.95470459e-01  1.03776966e+00  9.00893387e-01 
 2.95244378e-02  8.92352780e-01  1.03776957e+00  9.00427220e-01 
 2.95317932e-02  8.90078166e-01  1.03776951e+00  9.00142295e-01 
 2.95387523e-02  8.87945536e-01  1.03776938e+00  8.99071829e-01 
 2.95438034e-02  8.86411827e-01  1.03776907e+00  8.96041420e-01 
 2.95503664e-02  8.84439708e-01  1.03776889e+00  8.94471634e-01 
 2.95560151e-02  8.82763413e-01  1.03776903e+00  8.96190183e-01 
 2.95622995e-02  8.80924045e-01  1.03776916e+00  8.97771000e-01 
 2.95690599e-02  8.78978625e-01  1.03776921e+00  8.98551541e-01 
 2.95769499e-02  8.76756392e-01  1.03776921e+00  8.98901212e-01 
 2.95859783e-02  8.74283871e-01  1.03776918e+00  8.99031944e-01 
 2.95959783e-02  8.71642169e-01  1.03776914e+00  8.99084963e-01 
 2.96059783e-02  8.69112381e-01  1.03776911e+00  8.99126611e-01 
 2.96159783e-02  8.66704494e-01  1.03776907e+00  8.99176483e-01 
 2.96259783e-02  8.64428008e-01  1.03776903e+00  8.99233203e-01 
 2.96359783e-02  8.62291909e-01  1.03776900e+00  8.99292762e-01 
 2.96459783e-02  8.60304626e-01  1.03776896e+00  8.99353136e-01 
 2.96559783e-02  8.58474003e-01  1.03776892e+00  8.99414122e-01 
 2.96659783e-02  8.56807264e-01  1.03776889e+00  8.99476417e-01 
 2.96759783e-02  8.55310987e-01  1.03776885e+00  8.99541021e-01 
 2.96859783e-02  8.53991077e-01  1.03776882e+00  8.99608906e-01 
 2.96959783e-02  8.52852743e-01  1.03776878e+00  8.99680709e-01 
 2.97059783e-02  8.51900478e-01  1.03776875e+00  8.99756375e-01 
 2.97159783e-02  8.51138040e-01  1.03776871e+00  8.99834852e-01 
 2.97259783e-02  8.50568438e-01  1.03776868e+00  8.99914062e-01 
 2.97359783e-02  8.50193919e-01  1.03776864e+00  8.99991293e-01 
 2.97459783e-02  8.50015962e-01  1.03776861e+00  9.00063281e-01 
 2.97559783e-02  8.50035270e-01  1.03776857e+00  9.00129362e-01 
 2.97659783e-02  8.50251765e-01  1.03776854e+00  9.00188768e-01 
 2.97759783e-02  8.50664594e-01  1.03776850e+00  9.00241896e-01 
 2.97859783e-02  8.51272127e-01  1.03776846e+00  9.00290067e-01 
 2.97959783e-02  8.52071967e-01  1.03776843e+00  9.00334988e-01 
 2.98059783e-02  8.53060957e-01  1.03776839e+00  9.00378328e-01 
 2.98159783e-02  8.54235194e-01  1.03776835e+00  9.00421482e-01 
 2.98259783e-02  8.55590044e-01  1.03776831e+00  9.00465470e-01 
 2.98359783e-02  8.57120160e-01  1.03776827e+00  9.00510945e-01 
 2.98459783e-02  8.58819502e-01  1.03776824e+00  9.00558238e-01 
 2.98559783e-02  8.60681365e-01  1.03776820e+00  9.00607429e-01 
 2.98659783e-02  8.62698401e-01  1.03776816e+00  9.00658432e-01 
 2.98759783e-02  8.64862650e-01  1.03776813e+00  9.00711089e-01 
 2.98859783e-02  8.67165569e-01  1.03776809e+00  9.00765270e-01 
 2.98959783e-02  8.69598071e-01  1.03776805e+00  9.00820963e-01 
 2.99059783e-02  8.72150555e-01  1.03776802e+00  9.00878372e-01 
 2.99159783e-02  8.74812949e-01  1.03776798e+00  9.00938010e-01 
 2.99259783e-02  8.77574744e-01  1.03776794e+00  9.01000830e-01 
 2.99359783e-02  8.80425042e-01  1.03776791e+00  9.01068420e-01 
 2.99459783e-02  8.83352593e-01  1.03776787e+00  9.01143358e-01 
 2.99559783e-02  8.86345843e-01  1.03776784e+00  9.01229858e-01 
 2.99659783e-02  8.89392980e-01  1.03776781e+00  9.01335005e-01 
 2.99759783e-02  8.92481979e-01  1.03776778e+00  9.01471014e-01 
 2.99859783e-02  8.95600647e-01  1.03776776e+00  9.01658758e-01 
 2.99959783e-02  8.98736678e-01  1.03776774e+00  9.01936061e-01 
 3.00059783e-02  9.01877695e-01  1.03776773e+00  9.02258667e-01 
 3.00159783e-02  9.05011301e-01  1.03776767e+00  9.02058442e-01 
 3.00259783e-02  9.08125130e-01  1.03776752e+00  9.00997907e-01 
 3.00327628e-02  9.10220203e-01  1.03776744e+00  9.00437186e-01 
 3.00397197e-02  9.12349168e-01  1.03776739e+00  9.00216752e-01 
 3.00444686e-02  9.13789169e-01  1.03776741e+00  9.00591094e-01 
 3.00497433e-02  9.15374134e-01  1.03776817e+00  9.08816618e-01 
 3.00548492e-02  9.16892312e-01  1.03776899e+00  9.17598615e-01 
 3.00588614e-02  9.18073180e-01  1.03776920e+00  9.19953737e-01 
 3.00635188e-02  9.19429487e-01  1.03776938e+00  9.21986528e-01 
 3.00690566e-02  9.21020423e-01  1.03776931e+00  9.21526949e-01 
 3.00762012e-02  9.23035126e-01  1.03776930e+00  9.21715696e-01 
 3.00846184e-02  9.25348807e-01  1.03776957e+00  9.24897478e-01 
 3.00944378e-02  9.27957908e-01  1.03776985e+00  9.28228507e-01 
 3.01044378e-02  9.30505598e-01  1.03777003e+00  9.30565403e-01 
 3.01144378e-02  9.32932896e-01  1.03777021e+00  9.32869828e-01 
 3.01244378e-02  9.35230223e-01  1.03777040e+00  9.35230557e-01 
 3.01344378e-02  9.37388513e-01  1.03777057e+00  9.37421078e-01 
 3.01444378e-02  9.39399247e-01  1.03777072e+00  9.39432594e-01 
 3.01544378e-02  9.41254491e-01  1.03777086e+00  9.41294810e-01 
 3.01644378e-02  9.42946922e-01  1.03777098e+00  9.42998132e-01 
 3.01744378e-02  9.44469861e-01  1.03777109e+00  9.44529742e-01 
 3.01844378e-02  9.45817297e-01  1.03777118e+00  9.45884696e-01 
 3.01944378e-02  9.46983914e-01  1.03777125e+00  9.47058704e-01 
 3.02044378e-02  9.47965107e-01  1.03777130e+00  9.48047004e-01 
 3.02144378e-02  9.48757003e-01  1.03777134e+00  9.48845678e-01 
 3.02244378e-02  9.49356478e-01  1.03777136e+00  9.49451721e-01 
 3.02344378e-02  9.49761165e-01  1.03777135e+00  9.49862843e-01 
 3.02444378e-02  9.49969468e-01  1.03777133e+00  9.50077500e-01 
 3.02544378e-02  9.49980564e-01  1.03777129e+00  9.50094928e-01 
 3.02644378e-02  9.49794410e-01  1.03777123e+00  9.49915146e-01 
 3.02744378e-02  9.49411740e-01  1.03777116e+00  9.49538952e-01 
 3.02844378e-02  9.48834064e-01  1.03777106e+00  9.48967922e-01 
 3.02944378e-02  9.48063662e-01  1.03777094e+00  9.48204408e-01 
 3.03044378e-02  9.47103576e-01  1.03777081e+00  9.47251528e-01 
 3.03144378e-02  9.45957593e-01  1.03777065e+00  9.46113162e-01 
 3.03244378e-02  9.44630236e-01  1.03777048e+00  9.44793935e-01 
 3.03344378e-02  9.43126744e-01  1.03777030e+00  9.43299209e-01 
 3.03444378e-02  9.41453051e-01  1.03777009e+00  9.41635063e-01 
 3.03544378e-02  9.39615761e-01  1.03776988e+00  9.39808284e-01 
 3.03644378e-02  9.37622126e-01  1.03776964e+00  9.37826348e-01 
 3.03744378e-02  9.35480014e-01  1.03776940e+00  9.35697415e-01 
 3.03844378e-02  9.33197878e-01  1.03776913e+00  9.33430325e-01 
 3.03944378e-02  9.30784725e-01  1.03776886e+00  9.31034604e-01 
 3.04044378e-02  9.28250080e-01  1.03776858e+00  9.28520503e-01 
 3.04144378e-02  9.25603944e-01  1.03776828e+00  9.25899075e-01 
 3.04244378e-02  9.22856761e-01  1.03776798e+00  9.23182345e-01 
 3.04344378e-02  9.20019372e-01  1.03776767e+00  9.20383651e-01 
 3.04444378e-02  9.17102977e-01  1.03776735e+00  9.17518364e-01 
 3.04544378e-02  9.14119084e-01  1.03776703e+00  9.14605496e-01 
 3.04644378e-02  9.11079469e-01  1.03776671e+00  9.11671541e-01 
 3.04744378e-02  9.07996128e-01  1.03776639e+00  9.08760565e-01 
 3.04844378e-02  9.04881231e-01  1.03776608e+00  9.05978690e-01 
 3.04944378e-02  9.01747070e-01  1.03776580e+00  9.03533445e-01 
 3.05044378e-02  8.98606013e-01  1.03776560e+00  9.01819703e-01 
 3.05144378e-02  8.95470458e-01  1.03776547e+00  9.00893387e-01 
 3.05244378e-02  8.92352779e-01  1.03776538e+00  9.00427220e-01 
 3.05317932e-02  8.90078166e-01  1.03776532e+00  9.00142295e-01 
 3.05387523e-02  8.87945535e-01  1.03776519e+00  8.99071828e-01 
 3.05438034e-02  8.86411827e-01  1.03776488e+00  8.96041420e-01 
 3.05503664e-02  8.84439707e-01  1.03776470e+00  8.94471635e-01 
 3.05560151e-02  8.82763413e-01  1.03776484e+00  8.96190183e-01 
 3.05622995e-02  8.80924045e-01  1.03776497e+00  8.97771000e-01 
 3.05690599e-02  8.78978625e-01  1.03776502e+00  8.98551541e-01 
 3.05769499e-02  8.76756392e-01  1.03776502e+00  8.98901212e-01 
 3.05859783e-02  8.74283871e-01  1.03776499e+00  8.99031944e-01 
 3.05959783e-02  8.71642168e-01  1.03776495e+00  8.99084963e-01 
 3.06059783e-02  8.69112381e-01  1.03776492e+00  8.99126611e-01 
 3.06159783e-02  8.66704493e-01  1.03776488e+00  8.99176483e-01 
 3.06259783e-02  8.64428008e-01  1.03776484e+00  8.99233203e-01 
 3.06359783e-02  8.62291909e-01  1.03776481e+00  8.99292762e-01 
 3.06459783e-02  8.60304626e-01  1.03776477e+00  8.99353136e-01 
 3.06559783e-02  8.58474003e-01  1.03776473e+00  8.99414122e-01 
 3.06659783e-02  8.56807264e-01  1.03776470e+00  8.99476417e-01 
 3.06759783e-02  8.55310987e-01  1.03776466e+00  8.99541021e-01 
 3.06859783e-02  8.53991077e-01  1.03776463e+00  8.99608906e-01 
 3.06959783e-02  8.52852743e-01  1.03776459e+00  8.99680709e-01 
 3.07059783e-02  8.51900478e-01  1.03776456e+00  8.99756375e-01 
 3.07159783e-02  8.51138040e-01  1.03776452e+00  8.99834852e-01 
 3.07259783e-02  8.50568438e-01  1.03776449e+00  8.99914062e-01 
 3.07359783e-02  8.50193919e-01  1.03776445e+00  8.99991293e-01 
 3.07459783e-02  8.50015962e-01  1.03776442e+00  9.00063281e-01 
 3.07559783e-02  8.50035270e-01  1.03776438e+00  9.00129362e-01 
 3.07659783e-02  8.50251765e-01  1.03776435e+00  9.00188768e-01 
 3.07759783e-02  8.50664594e-01  1.03776431e+00  9.00241896e-01 
 3.07859783e-02  8.51272128e-01  1.03776427e+00  9.00290067e-01 
 3.07959783e-02  8.52071967e-01  1.03776423e+00  9.00334988e-01 
 3.08059783e-02  8.53060957e-01  1.03776420e+00  9.00378328e-01 
 3.08159783e-02  8.54235194e-01  1.03776416e+00  9.00421482e-01 
 3.08259783e-02  8.55590044e-01  1.03776412e+00  9.00465470e-01 
 3.08359783e-02  8.57120160e-01  1.03776408e+00  9.00510945e-01 
 3.08459783e-02  8.58819502e-01  1.03776405e+00  9.00558238e-01 
 3.08559783e-02  8.60681366e-01  1.03776401e+00  9.00607429e-01 
 3.08659783e-02  8.62698402e-01  1.03776397e+00  9.00658432e-01 
 3.08759783e-02  8.64862650e-01  1.03776394e+00  9.00711089e-01 
 3.08859783e-02  8.67165569e-01  1.03776390e+00  9.00765270e-01 
 3.08959783e-02  8.69598071e-01  1.03776386e+00  9.00820963e-01 
 3.09059783e-02  8.72150556e-01  1.03776383e+00  9.00878372e-01 
 3.09159783e-02  8.74812949e-01  1.03776379e+00  9.00938010e-01 
 3.09259783e-02  8.77574744e-01  1.03776375e+00  9.01000830e-01 
 3.09359783e-02  8.80425042e-01  1.03776372e+00  9.01068420e-01 
 3.09459783e-02  8.83352593e-01  1.03776368e+00  9.01143358e-01 
 3.09559783e-02  8.86345843e-01  1.03776365e+00  9.01229858e-01 
 3.09659783e-02  8.89392981e-01  1.03776362e+00  9.01335005e-01 
 3.09759783e-02  8.92481979e-01  1.03776359e+00  9.01471014e-01 
 3.09859783e-02  8.95600648e-01  1.03776357e+00  9.01658758e-01 
 3.09959783e-02  8.98736678e-01  1.03776355e+00  9.01936061e-01 
 3.10059783e-02  9.01877695e-01  1.03776354e+00  9.02258667e-01 
 3.10159783e-02  9.05011301e-01  1.03776348e+00  9.02058442e-01 
 3.10259783e-02  9.08125130e-01  1.03776333e+00  9.00997907e-01 
 3.10327628e-02  9.10220203e-01  1.03776325e+00  9.00437186e-01 
 3.10397197e-02  9.12349168e-01  1.03776320e+00  9.00216752e-01 
 3.10444686e-02  9.13789169e-01  1.03776322e+00  9.00591094e-01 
 3.10497433e-02  9.15374134e-01  1.03776398e+00  9.08816618e-01 
 3.10548492e-02  9.16892312e-01  1.03776480e+00  9.17598615e-01 
 3.10588614e-02  9.18073180e-01  1.03776501e+00  9.19953737e-01 
 3.10635188e-02  9.19429487e-01  1.03776519e+00  9.21986528e-01 
 3.10690566e-02  9.21020423e-01  1.03776512e+00  9.21526949e-01 
 3.10762012e-02  9.23035126e-01  1.03776511e+00  9.21715696e-01 
 3.10846184e-02  9.25348807e-01  1.03776538e+00  9.24897477e-01 
 3.10944378e-02  9.27957907e-01  1.03776566e+00  9.28228507e-01 
 3.11044378e-02  9.30505597e-01  1.03776584e+00  9.30565402e-01 
 3.11144378e-02  9.32932896e-01  1.03776602e+00  9.32869828e-01 
 3.11244378e-02  9.35230223e-01  1.03776621e+00  9.35230557e-01 
 3.11344378e-02  9.37388513e-01  1.03776638e+00  9.37421078e-01 
 3.11444378e-02  9.39399247e-01  1.03776653e+00  9.39432594e-01 
 3.11544378e-02  9.41254491e-01  1.03776667e+00  9.41294810e-01 
 3.11644378e-02  9.42946921e-01  1.03776679e+00  9.42998132e-01 
 3.11744378e-02  9.44469860e-01  1.03776690e+00  9.44529742e-01 
 3.11844378e-02  9.45817297e-01  1.03776699e+00  9.45884696e-01 
 3.11944378e-02  9.46983914e-01  1.03776706e+00  9.47058704e-01 
 3.12044378e-02  9.47965107e-01  1.03776711e+00  9.48047004e-01 
 3.12144378e-02  9.48757003e-01  1.03776715e+00  9.48845678e-01 
 3.12244378e-02  9.49356478e-01  1.03776717e+00  9.49451721e-01 
 3.12344378e-02  9.49761165e-01  1.03776716e+00  9.49862843e-01 
 3.12444378e-02  9.49969468e-01  1.03776714e+00  9.50077499e-01 
 3.12544378e-02  9.49980564e-01  1.03776710e+00  9.50094928e-01 
 3.12644378e-02  9.49794410e-01  1.03776704e+00  9.49915146e-01 
 3.12744378e-02  9.49411740e-01  1.03776696e+00  9.49538952e-01 
 3.12844378e-02  9.48834064e-01  1.03776687e+00  9.48967922e-01 
 3.12944378e-02  9.48063663e-01  1.03776675e+00  9.48204408e-01 
 3.13044378e-02  9.47103576e-01  1.03776662e+00  9.47251528e-01 
 3.13144378e-02  9.45957593e-01  1.03776646e+00  9.46113162e-01 
 3.13244378e-02  9.44630236e-01  1.03776629e+00  9.44793936e-01 
 3.13344378e-02  9.43126744e-01  1.03776611e+00  9.43299209e-01 
 3.13444378e-02  9.41453051e-01  1.03776590e+00  9.41635064e-01 
 3.13544378e-02  9.39615761e-01  1.03776569e+00  9.39808284e-01 
 3.13644378e-02  9.37622126e-01  1.03776545e+00  9.37826348e-01 
 3.13744378e-02  9.35480014e-01  1.03776521e+00  9.35697416e-01 
 3.13844378e-02  9.33197878e-01  1.03776494e+00  9.33430325e-01 
 3.13944378e-02  9.30784726e-01  1.03776467e+00  9.31034604e-01 
 3.14044378e-02  9.28250080e-01  1.03776439e+00  9.28520503e-01 
 3.14144378e-02  9.25603944e-01  1.03776409e+00  9.25899075e-01 
 3.14244378e-02  9.22856761e-01  1.03776379e+00  9.23182346e-01 
 3.14344378e-02  9.20019373e-01  1.03776348e+00  9.20383651e-01 
 3.14444378e-02  9.17102977e-01  1.03776316e+00  9.17518364e-01 
 3.14544378e-02  9.14119084e-01  1.03776284e+00  9.14605496e-01 
 3.14644378e-02  9.11079469e-01  1.03776252e+00  9.11671541e-01 
 3.14744378e-02  9.07996129e-01  1.03776220e+00  9.08760566e-01 
 3.14844378e-02  9.04881231e-01  1.03776189e+00  9.05978691e-01 
 3.14944378e-02  9.01747070e-01  1.03776161e+00  9.03533445e-01 
 3.15044378e-02  8.98606014e-01  1.03776141e+00  9.01819703e-01 
 3.15144378e-02  8.95470459e-01  1.03776128e+00  9.00893387e-01 
 3.15244378e-02  8.92352780e-01  1.03776119e+00  9.00427220e-01 
 3.15317932e-02  8.90078166e-01  1.03776113e+00  9.00142295e-01 
 3.15387523e-02  8.87945535e-01  1.03776100e+00  8.99071829e-01 
 3.15438034e-02  8.86411827e-01  1.03776069e+00  8.96041420e-01 
 3.15503664e-02  8.84439707e-01  1.03776051e+00  8.94471634e-01 
 3.15560151e-02  8.82763413e-01  1.03776065e+00  8.96190183e-01 
 3.15622995e-02  8.80924045e-01  1.03776078e+00  8.97771000e-01 
 3.15690599e-02  8.78978625e-01  1.03776082e+00  8.98551541e-01 
 3.15769499e-02  8.76756392e-01  1.03776083e+00  8.98901212e-01 
 3.15859783e-02  8.74283871e-01  1.03776080e+00  8.99031944e-01 
 3.15959783e-02  8.71642169e-01  1.03776076e+00  8.99084963e-01 
 3.16059783e-02  8.69112381e-01  1.03776073e+00  8.99126611e-01 
 3.16159783e-02  8.66704494e-01  1.03776069e+00  8.99176483e-01 
 3.16259783e-02  8.64428008e-01  1.03776065e+00  8.99233203e-01 
 3.16359783e-02  8.62291909e-01  1.03776062e+00  8.99292762e-01 
 3.16459783e-02  8.60304626e-01  1.03776058e+00  8.99353136e-01 
 3.16559783e-02  8.58474003e-01  1.03776054e+00  8.99414122e-01 
 3.16659783e-02  8.56807264e-01  1.03776051e+00  8.99476417e-01 
 3.16759783e-02  8.55310987e-01  1.03776047e+00  8.99541021e-01 
 3.16859783e-02  8.53991077e-01  1.03776044e+00  8.99608906e-01 
 3.16959783e-02  8.52852743e-01  1.03776040e+00  8.99680709e-01 
 3.17059783e-02  8.51900478e-01  1.03776037e+00  8.99756375e-01 
 3.17159783e-02  8.51138040e-01  1.03776033e+00  8.99834852e-01 
 3.17259783e-02  8.50568438e-01  1.03776030e+00  8.99914062e-01 
 3.17359783e-02  8.50193919e-01  1.03776026e+00  8.99991293e-01 
 3.17459783e-02  8.50015962e-01  1.03776023e+00  9.00063281e-01 
 3.17559783e-02  8.50035270e-01  1.03776019e+00  9.00129362e-01 
 3.17659783e-02  8.50251765e-01  1.03776016e+00  9.00188768e-01 
 3.17759783e-02  8.50664594e-01  1.03776012e+00  9.00241896e-01 
 3.17859783e-02  8.51272127e-01  1.03776008e+00  9.00290067e-01 
 3.17959783e-02  8.52071967e-01  1.03776004e+00  9.00334988e-01 
 3.18059783e-02  8.53060957e-01  1.03776001e+00  9.00378328e-01 
 3.18159783e-02  8.54235194e-01  1.03775997e+00  9.00421482e-01 
 3.18259783e-02  8.55590044e-01  1.03775993e+00  9.00465470e-01 
 3.18359783e-02  8.57120160e-01  1.03775989e+00  9.00510945e-01 
 3.18459783e-02  8.58819502e-01  1.03775986e+00  9.00558238e-01 
 3.18559783e-02  8.60681366e-01  1.03775982e+00  9.00607429e-01 
 3.18659783e-02  8.62698401e-01  1.03775978e+00  9.00658432e-01 
 3.18759783e-02  8.64862650e-01  1.03775975e+00  9.00711089e-01 
 3.18859783e-02  8.67165569e-01  1.03775971e+00  9.00765270e-01 
 3.18959783e-02  8.69598071e-01  1.03775967e+00  9.00820963e-01 
 3.19059783e-02  8.72150556e-01  1.03775964e+00  9.00878372e-01 
 3.19159783e-02  8.74812949e-01  1.03775960e+00  9.00938010e-01 
 3.19259783e-02  8.77574744e-01  1.03775956e+00  9.01000830e-01 
 3.19359783e-02  8.80425042e-01  1.03775953e+00  9.01068420e-01 
 3.19459783e-02  8.83352593e-01  1.03775949e+00  9.01143358e-01 
 3.19559783e-02  8.86345843e-01  1.03775946e+00  9.01229858e-01 
 3.19659783e-02  8.89392981e-01  1.03775943e+00  9.01335005e-01 
 3.19759783e-02  8.92481979e-01  1.03775940e+00  9.01471014e-01 
 3.19859783e-02  8.95600648e-01  1.03775938e+00  9.01658758e-01 
 3.19959783e-02  8.98736678e-01  1.03775936e+00  9.01936061e-01 
 3.20059783e-02  9.01877695e-01  1.03775935e+00  9.02258667e-01 
 3.20159783e-02  9.05011301e-01  1.03775929e+00  9.02058442e-01 
 3.20259783e-02  9.08125130e-01  1.03775914e+00  9.00997907e-01 
 3.20327628e-02  9.10220203e-01  1.03775906e+00  9.00437186e-01 
 3.20397197e-02  9.12349168e-01  1.03775901e+00  9.00216752e-01 
 3.20444686e-02  9.13789169e-01  1.03775903e+00  9.00591094e-01 
 3.20497433e-02  9.15374134e-01  1.03775979e+00  9.08816618e-01 
 3.20548492e-02  9.16892312e-01  1.03776061e+00  9.17598615e-01 
 3.20588614e-02  9.18073180e-01  1.03776082e+00  9.19953737e-01 
 3.20635188e-02  9.19429487e-01  1.03776100e+00  9.21986528e-01 
 3.20690566e-02  9.21020423e-01  1.03776093e+00  9.21526949e-01 
 3.20762012e-02  9.23035126e-01  1.03776092e+00  9.21715696e-01 
 3.20846184e-02  9.25348807e-01  1.03776119e+00  9.24897477e-01 
 3.20944378e-02  9.27957907e-01  1.03776147e+00  9.28228507e-01 
 3.21044378e-02  9.30505597e-01  1.03776165e+00  9.30565403e-01 
 3.21144378e-02  9.32932896e-01  1.03776183e+00  9.32869828e-01 
 3.21244378e-02  9.35230223e-01  1.03776202e+00  9.35230557e-01 
 3.21344378e-02  9.37388513e-01  1.03776219e+00  9.37421078e-01 
 3.21444378e-02  9.39399247e-01  1.03776234e+00  9.39432594e-01 
 3.21544378e-02  9.41254491e-01  1.03776248e+00  9.41294810e-01 
 3.21644378e-02  9.42946922e-01  1.03776260e+00  9.42998132e-01 
 3.21744378e-02  9.44469861e-01  1.03776271e+00  9.44529742e-01 
 3.21844378e-02  9.45817297e-01  1.03776280e+00  9.45884696e-01 
 3.21944378e-02  9.46983914e-01  1.03776287e+00  9.47058704e-01 
 3.22044378e-02  9.47965107e-01  1.03776292e+00  9.48047004e-01 
 3.22144378e-02  9.48757003e-01  1.03776296e+00  9.48845678e-01 
 3.22244378e-02  9.49356478e-01  1.03776298e+00  9.49451721e-01 
 3.22344378e-02  9.49761165e-01  1.03776297e+00  9.49862843e-01 
 3.22444378e-02  9.49969468e-01  1.03776295e+00  9.50077500e-01 
 3.22544378e-02  9.49980564e-01  1.03776291e+00  9.50094928e-01 
 3.22644378e-02  9.49794410e-01  1.03776285e+00  9.49915146e-01 
 3.22744378e-02  9.49411740e-01  1.03776277e+00  9.49538952e-01 
 3.22844378e-02  9.48834064e-01  1.03776268e+00  9.48967922e-01 
 3.22944378e-02  9.48063663e-01  1.03776256e+00  9.48204408e-01 
 3.23044378e-02  9.47103576e-01  1.03776243e+00  9.47251528e-01 
 3.23144378e-02  9.45957593e-01  1.03776227e+00  9.46113162e-01 
 3.23244378e-02  9.44630236e-01  1.03776210e+00  9.44793936e-01 
 3.23344378e-02  9.43126744e-01  1.03776192e+00  9.43299209e-01 
 3.23444378e-02  9.41453051e-01  1.03776171e+00  9.41635063e-01 
 3.23544378e-02  9.39615761e-01  1.03776150e+00  9.39808284e-01 
 3.23644378e-02  9.37622126e-01  1.03776126e+00  9.37826348e-01 
 3.23744378e-02  9.35480014e-01  1.03776101e+00  9.35697415e-01 
 3.23844378e-02  9.33197878e-01  1.03776075e+00  9.33430325e-01 
 3.23944378e-02  9.30784725e-01  1.03776048e+00  9.31034604e-01 
 3.24044378e-02  9.28250080e-01  1.03776020e+00  9.28520503e-01 
 3.24144378e-02  9.25603944e-01  1.03775990e+00  9.25899075e-01 
 3.24244378e-02  9.22856761e-01  1.03775960e+00  9.23182346e-01 
 3.24344378e-02  9.20019372e-01  1.03775929e+00  9.20383651e-01 
 3.24444378e-02  9.17102977e-01  1.03775897e+00  9.17518364e-01 
