 4.26579519e+00  8.22779469e+01  4.26579519e+00 -1.67312845e+00 
 4.31519077e+00  8.22778606e+01  4.31519077e+00 -1.69249756e+00 
 4.36515832e+00  8.22777723e+01  4.36515832e+00 -1.71209047e+00 
 4.41570447e+00  8.22776820e+01  4.41570447e+00 -1.73190979e+00 
 4.46683592e+00  8.22775896e+01  4.46683592e+00 -1.75195811e+00 
 4.51855944e+00  8.22774950e+01  4.51855944e+00 -1.77223807e+00 
 4.57088190e+00  8.22773982e+01  4.57088190e+00 -1.79275233e+00 
 4.62381021e+00  8.22772992e+01  4.62381021e+00 -1.81350361e+00 
 4.67735141e+00  8.22771978e+01  4.67735141e+00 -1.83449462e+00 
 4.73151259e+00  8.22770942e+01  4.73151259e+00 -1.85572813e+00 
 4.78630092e+00  8.22769880e+01  4.78630092e+00 -1.87720692e+00 
 4.84172368e+00  8.22768795e+01  4.84172368e+00 -1.89893382e+00 
 4.89778819e+00  8.22767684e+01  4.89778819e+00 -1.92091169e+00 
 4.95450191e+00  8.22766547e+01  4.95450191e+00 -1.94314341e+00 
 5.01187234e+00  8.22765383e+01  5.01187234e+00 -1.96563190e+00 
 5.06990708e+00  8.22764193e+01  5.06990708e+00 -1.98838012e+00 
 5.12861384e+00  8.22762975e+01  5.12861384e+00 -2.01139105e+00 
 5.18800039e+00  8.22761729e+01  5.18800039e+00 -2.03466771e+00 
 5.24807460e+00  8.22760453e+01  5.24807460e+00 -2.05821316e+00 
 5.30884444e+00  8.22759148e+01  5.30884444e+00 -2.08203048e+00 
 5.37031796e+00  8.22757813e+01  5.37031796e+00 -2.10612281e+00 
 5.43250331e+00  8.22756446e+01  5.43250331e+00 -2.13049329e+00 
 5.49540874e+00  8.22755048e+01  5.49540874e+00 -2.15514512e+00 
 5.55904257e+00  8.22753617e+01  5.55904257e+00 -2.18008155e+00 
 5.62341325e+00  8.22752153e+01  5.62341325e+00 -2.20530582e+00 
 5.68852931e+00  8.22750655e+01  5.68852931e+00 -2.23082125e+00 
 5.75439937e+00  8.22749122e+01  5.75439937e+00 -2.25663118e+00 
 5.82103218e+00  8.22747553e+01  5.82103218e+00 -2.28273899e+00 
 5.88843655e+00  8.22745948e+01  5.88843655e+00 -2.30914809e+00 
 5.95662144e+00  8.22744306e+01  5.95662144e+00 -2.33586194e+00 
 6.02559586e+00  8.22742625e+01  6.02559586e+00 -2.36288404e+00 
 6.09536897e+00  8.22740905e+01  6.09536897e+00 -2.39021792e+00 
 6.16595002e+00  8.22739145e+01  6.16595002e+00 -2.41786715e+00 
 6.23734835e+00  8.22737345e+01  6.23734835e+00 -2.44583534e+00 
 6.30957344e+00  8.22735502e+01  6.30957344e+00 -2.47412616e+00 
 6.38263486e+00  8.22733617e+01  6.38263486e+00 -2.50274329e+00 
 6.45654229e+00  8.22731688e+01  6.45654229e+00 -2.53169046e+00 
 6.53130553e+00  8.22729714e+01  6.53130553e+00 -2.56097147e+00 
 6.60693448e+00  8.22727694e+01  6.60693448e+00 -2.59059012e+00 
 6.68343918e+00  8.22725627e+01  6.68343918e+00 -2.62055029e+00 
 6.76082975e+00  8.22723512e+01  6.76082975e+00 -2.65085587e+00 
 6.83911647e+00  8.22721348e+01  6.83911647e+00 -2.68151081e+00 
 6.91830971e+00  8.22719134e+01  6.91830971e+00 -2.71251912e+00 
 6.99841996e+00  8.22716868e+01  6.99841996e+00 -2.74388482e+00 
 7.07945784e+00  8.22714550e+01  7.07945784e+00 -2.77561200e+00 
 7.16143410e+00  8.22712177e+01  7.16143410e+00 -2.80770478e+00 
 7.24435960e+00  8.22709750e+01  7.24435960e+00 -2.84016734e+00 
 7.32824533e+00  8.22707266e+01  7.32824533e+00 -2.87300390e+00 
 7.41310241e+00  8.22704724e+01  7.41310241e+00 -2.90621873e+00 
 7.49894209e+00  8.22702124e+01  7.49894209e+00 -2.93981613e+00 
 7.58577575e+00  8.22699463e+01  7.58577575e+00 -2.97380048e+00 
 7.67361489e+00  8.22696740e+01  7.67361489e+00 -3.00817617e+00 
 7.76247117e+00  8.22693954e+01  7.76247117e+00 -3.04294766e+00 
 7.85235635e+00  8.22691103e+01  7.85235635e+00 -3.07811947e+00 
 7.94328235e+00  8.22688186e+01  7.94328235e+00 -3.11369615e+00 
 8.03526122e+00  8.22685201e+01  8.03526122e+00 -3.14968230e+00 
 8.12830516e+00  8.22682147e+01  8.12830516e+00 -3.18608258e+00 
 8.22242650e+00  8.22679022e+01  8.22242650e+00 -3.22290169e+00 
 8.31763771e+00  8.22675825e+01  8.31763771e+00 -3.26014441e+00 
 8.41395142e+00  8.22672553e+01  8.41395142e+00 -3.29781553e+00 
 8.51138038e+00  8.22669205e+01  8.51138038e+00 -3.33591992e+00 
 8.60993752e+00  8.22665780e+01  8.60993752e+00 -3.37446249e+00 
 8.70963590e+00  8.22662275e+01  8.70963590e+00 -3.41344822e+00 
 8.81048873e+00  8.22658689e+01  8.81048873e+00 -3.45288213e+00 
 8.91250938e+00  8.22655019e+01  8.91250938e+00 -3.49276929e+00 
