 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_en)       
 8.24100000e-05  1.05000000e+01  8.24100000e-05  9.45329465e+00  8.24100000e-05  9.45340796e+00  8.24100000e-05  1.04999979e+01 
 8.24200000e-05  1.05000000e+01  8.24200000e-05  9.45327554e+00  8.24200000e-05  9.45338876e+00  8.24200000e-05  1.04999979e+01 
 8.24300000e-05  1.05000000e+01  8.24300000e-05  9.45325645e+00  8.24300000e-05  9.45336957e+00  8.24300000e-05  1.04999979e+01 
 8.24400000e-05  1.05000000e+01  8.24400000e-05  9.45323737e+00  8.24400000e-05  9.45335040e+00  8.24400000e-05  1.04999979e+01 
 8.24500000e-05  1.05000000e+01  8.24500000e-05  9.45321830e+00  8.24500000e-05  9.45333124e+00  8.24500000e-05  1.04999979e+01 
 8.24600000e-05  1.05000000e+01  8.24600000e-05  9.45319925e+00  8.24600000e-05  9.45331210e+00  8.24600000e-05  1.04999979e+01 
 8.24700000e-05  1.05000000e+01  8.24700000e-05  9.45318021e+00  8.24700000e-05  9.45329297e+00  8.24700000e-05  1.04999979e+01 
 8.24800000e-05  1.05000000e+01  8.24800000e-05  9.45316118e+00  8.24800000e-05  9.45327385e+00  8.24800000e-05  1.04999979e+01 
 8.24900000e-05  1.05000000e+01  8.24900000e-05  9.45314217e+00  8.24900000e-05  9.45325474e+00  8.24900000e-05  1.04999979e+01 
 8.25000000e-05  1.05000000e+01  8.25000000e-05  9.45312317e+00  8.25000000e-05  9.45323565e+00  8.25000000e-05  1.04999979e+01 
 8.25100000e-05  1.05000000e+01  8.25100000e-05  9.45310418e+00  8.25100000e-05  9.45321657e+00  8.25100000e-05  1.04999979e+01 
 8.25200000e-05  1.05000000e+01  8.25200000e-05  9.45308521e+00  8.25200000e-05  9.45319751e+00  8.25200000e-05  1.04999979e+01 
 8.25300000e-05  1.05000000e+01  8.25300000e-05  9.45306625e+00  8.25300000e-05  9.45317846e+00  8.25300000e-05  1.04999979e+01 
 8.25400000e-05  1.05000000e+01  8.25400000e-05  9.45304730e+00  8.25400000e-05  9.45315942e+00  8.25400000e-05  1.04999979e+01 
 8.25500000e-05  1.05000000e+01  8.25500000e-05  9.45302837e+00  8.25500000e-05  9.45314040e+00  8.25500000e-05  1.04999979e+01 
 8.25600000e-05  1.05000000e+01  8.25600000e-05  9.45300945e+00  8.25600000e-05  9.45312139e+00  8.25600000e-05  1.04999979e+01 
 8.25700000e-05  1.05000000e+01  8.25700000e-05  9.45299054e+00  8.25700000e-05  9.45310239e+00  8.25700000e-05  1.04999979e+01 
 8.25800000e-05  1.05000000e+01  8.25800000e-05  9.45297165e+00  8.25800000e-05  9.45308341e+00  8.25800000e-05  1.04999979e+01 
 8.25900000e-05  1.05000000e+01  8.25900000e-05  9.45295277e+00  8.25900000e-05  9.45306443e+00  8.25900000e-05  1.04999979e+01 
 8.26000000e-05  1.05000000e+01  8.26000000e-05  9.45293391e+00  8.26000000e-05  9.45304548e+00  8.26000000e-05  1.04999979e+01 
 8.26100000e-05  1.05000000e+01  8.26100000e-05  9.45291505e+00  8.26100000e-05  9.45302653e+00  8.26100000e-05  1.04999979e+01 
 8.26200000e-05  1.05000000e+01  8.26200000e-05  9.45289621e+00  8.26200000e-05  9.45300760e+00  8.26200000e-05  1.04999979e+01 
 8.26300000e-05  1.05000000e+01  8.26300000e-05  9.45287739e+00  8.26300000e-05  9.45298869e+00  8.26300000e-05  1.04999979e+01 
 8.26400000e-05  1.05000000e+01  8.26400000e-05  9.45285857e+00  8.26400000e-05  9.45296978e+00  8.26400000e-05  1.04999979e+01 
 8.26500000e-05  1.05000000e+01  8.26500000e-05  9.45283977e+00  8.26500000e-05  9.45295089e+00  8.26500000e-05  1.04999979e+01 
 8.26600000e-05  1.05000000e+01  8.26600000e-05  9.45282099e+00  8.26600000e-05  9.45293201e+00  8.26600000e-05  1.04999979e+01 
 8.26700000e-05  1.05000000e+01  8.26700000e-05  9.45280221e+00  8.26700000e-05  9.45291315e+00  8.26700000e-05  1.04999979e+01 
 8.26800000e-05  1.05000000e+01  8.26800000e-05  9.45278345e+00  8.26800000e-05  9.45289430e+00  8.26800000e-05  1.04999979e+01 
 8.26900000e-05  1.05000000e+01  8.26900000e-05  9.45276471e+00  8.26900000e-05  9.45287546e+00  8.26900000e-05  1.04999979e+01 
 8.27000000e-05  1.05000000e+01  8.27000000e-05  9.45274597e+00  8.27000000e-05  9.45285664e+00  8.27000000e-05  1.04999979e+01 
 8.27100000e-05  1.05000000e+01  8.27100000e-05  9.45272725e+00  8.27100000e-05  9.45283783e+00  8.27100000e-05  1.04999979e+01 
 8.27200000e-05  1.05000000e+01  8.27200000e-05  9.45270854e+00  8.27200000e-05  9.45281903e+00  8.27200000e-05  1.04999979e+01 
 8.27300000e-05  1.05000000e+01  8.27300000e-05  9.45268985e+00  8.27300000e-05  9.45280025e+00  8.27300000e-05  1.04999979e+01 
 8.27400000e-05  1.05000000e+01  8.27400000e-05  9.45267117e+00  8.27400000e-05  9.45278147e+00  8.27400000e-05  1.04999979e+01 
 8.27500000e-05  1.05000000e+01  8.27500000e-05  9.45265250e+00  8.27500000e-05  9.45276272e+00  8.27500000e-05  1.04999979e+01 
 8.27600000e-05  1.05000000e+01  8.27600000e-05  9.45263385e+00  8.27600000e-05  9.45274397e+00  8.27600000e-05  1.04999979e+01 
 8.27700000e-05  1.05000000e+01  8.27700000e-05  9.45261521e+00  8.27700000e-05  9.45272524e+00  8.27700000e-05  1.04999979e+01 
 8.27800000e-05  1.05000000e+01  8.27800000e-05  9.45259658e+00  8.27800000e-05  9.45270652e+00  8.27800000e-05  1.04999979e+01 
 8.27900000e-05  1.05000000e+01  8.27900000e-05  9.45257796e+00  8.27900000e-05  9.45268782e+00  8.27900000e-05  1.04999979e+01 
 8.28000000e-05  1.05000000e+01  8.28000000e-05  9.45255936e+00  8.28000000e-05  9.45266913e+00  8.28000000e-05  1.04999979e+01 
 8.28100000e-05  1.05000000e+01  8.28100000e-05  9.45254077e+00  8.28100000e-05  9.45265045e+00  8.28100000e-05  1.04999979e+01 
 8.28200000e-05  1.05000000e+01  8.28200000e-05  9.45252220e+00  8.28200000e-05  9.45263179e+00  8.28200000e-05  1.04999979e+01 
 8.28300000e-05  1.05000000e+01  8.28300000e-05  9.45250364e+00  8.28300000e-05  9.45261313e+00  8.28300000e-05  1.04999979e+01 
 8.28400000e-05  1.05000000e+01  8.28400000e-05  9.45248509e+00  8.28400000e-05  9.45259450e+00  8.28400000e-05  1.04999979e+01 
 8.28500000e-05  1.05000000e+01  8.28500000e-05  9.45246655e+00  8.28500000e-05  9.45257587e+00  8.28500000e-05  1.04999979e+01 
 8.28600000e-05  1.05000000e+01  8.28600000e-05  9.45244803e+00  8.28600000e-05  9.45255726e+00  8.28600000e-05  1.04999979e+01 
 8.28700000e-05  1.05000000e+01  8.28700000e-05  9.45242952e+00  8.28700000e-05  9.45253866e+00  8.28700000e-05  1.04999979e+01 
 8.28800000e-05  1.05000000e+01  8.28800000e-05  9.45241102e+00  8.28800000e-05  9.45252007e+00  8.28800000e-05  1.04999979e+01 
 8.28900000e-05  1.05000000e+01  8.28900000e-05  9.45239254e+00  8.28900000e-05  9.45250150e+00  8.28900000e-05  1.04999979e+01 
 8.29000000e-05  1.05000000e+01  8.29000000e-05  9.45237407e+00  8.29000000e-05  9.45248294e+00  8.29000000e-05  1.04999979e+01 
 8.29100000e-05  1.05000000e+01  8.29100000e-05  9.45235561e+00  8.29100000e-05  9.45246440e+00  8.29100000e-05  1.04999979e+01 
 8.29200000e-05  1.05000000e+01  8.29200000e-05  9.45233717e+00  8.29200000e-05  9.45244586e+00  8.29200000e-05  1.04999979e+01 
 8.29300000e-05  1.05000000e+01  8.29300000e-05  9.45231874e+00  8.29300000e-05  9.45242734e+00  8.29300000e-05  1.04999979e+01 
 8.29400000e-05  1.05000000e+01  8.29400000e-05  9.45230032e+00  8.29400000e-05  9.45240884e+00  8.29400000e-05  1.04999979e+01 
 8.29500000e-05  1.05000000e+01  8.29500000e-05  9.45228191e+00  8.29500000e-05  9.45239034e+00  8.29500000e-05  1.04999979e+01 
 8.29600000e-05  1.05000000e+01  8.29600000e-05  9.45226352e+00  8.29600000e-05  9.45237186e+00  8.29600000e-05  1.04999979e+01 
 8.29700000e-05  1.05000000e+01  8.29700000e-05  9.45224514e+00  8.29700000e-05  9.45235340e+00  8.29700000e-05  1.04999979e+01 
 8.29800000e-05  1.05000000e+01  8.29800000e-05  9.45222678e+00  8.29800000e-05  9.45233494e+00  8.29800000e-05  1.04999979e+01 
 8.29900000e-05  1.05000000e+01  8.29900000e-05  9.45220842e+00  8.29900000e-05  9.45231650e+00  8.29900000e-05  1.04999979e+01 
 8.30000000e-05  1.05000000e+01  8.30000000e-05  9.45219009e+00  8.30000000e-05  9.45229807e+00  8.30000000e-05  1.04999979e+01 
 8.30100000e-05  1.05000000e+01  8.30100000e-05  9.45217176e+00  8.30100000e-05  9.45227966e+00  8.30100000e-05  1.04999979e+01 
 8.30200000e-05  1.05000000e+01  8.30200000e-05  9.45215345e+00  8.30200000e-05  9.45226126e+00  8.30200000e-05  1.04999979e+01 
 8.30300000e-05  1.05000000e+01  8.30300000e-05  9.45213515e+00  8.30300000e-05  9.45224287e+00  8.30300000e-05  1.04999979e+01 
 8.30400000e-05  1.05000000e+01  8.30400000e-05  9.45211686e+00  8.30400000e-05  9.45222449e+00  8.30400000e-05  1.04999979e+01 
 8.30500000e-05  1.05000000e+01  8.30500000e-05  9.45209858e+00  8.30500000e-05  9.45220613e+00  8.30500000e-05  1.04999979e+01 
 8.30600000e-05  1.05000000e+01  8.30600000e-05  9.45208032e+00  8.30600000e-05  9.45218778e+00  8.30600000e-05  1.04999979e+01 
 8.30700000e-05  1.05000000e+01  8.30700000e-05  9.45206207e+00  8.30700000e-05  9.45216945e+00  8.30700000e-05  1.04999979e+01 
 8.30800000e-05  1.05000000e+01  8.30800000e-05  9.45204384e+00  8.30800000e-05  9.45215112e+00  8.30800000e-05  1.04999979e+01 
 8.30900000e-05  1.05000000e+01  8.30900000e-05  9.45202562e+00  8.30900000e-05  9.45213281e+00  8.30900000e-05  1.04999979e+01 
 8.31000000e-05  1.05000000e+01  8.31000000e-05  9.45200741e+00  8.31000000e-05  9.45211452e+00  8.31000000e-05  1.04999979e+01 
 8.31100000e-05  1.05000000e+01  8.31100000e-05  9.45198921e+00  8.31100000e-05  9.45209623e+00  8.31100000e-05  1.04999979e+01 
 8.31200000e-05  1.05000000e+01  8.31200000e-05  9.45197103e+00  8.31200000e-05  9.45207796e+00  8.31200000e-05  1.04999979e+01 
 8.31300000e-05  1.05000000e+01  8.31300000e-05  9.45195286e+00  8.31300000e-05  9.45205970e+00  8.31300000e-05  1.04999979e+01 
 8.31400000e-05  1.05000000e+01  8.31400000e-05  9.45193470e+00  8.31400000e-05  9.45204146e+00  8.31400000e-05  1.04999979e+01 
 8.31500000e-05  1.05000000e+01  8.31500000e-05  9.45191656e+00  8.31500000e-05  9.45202323e+00  8.31500000e-05  1.04999979e+01 
 8.31600000e-05  1.05000000e+01  8.31600000e-05  9.45189843e+00  8.31600000e-05  9.45200501e+00  8.31600000e-05  1.04999979e+01 
 8.31700000e-05  1.05000000e+01  8.31700000e-05  9.45188031e+00  8.31700000e-05  9.45198680e+00  8.31700000e-05  1.04999979e+01 
 8.31800000e-05  1.05000000e+01  8.31800000e-05  9.45186220e+00  8.31800000e-05  9.45196861e+00  8.31800000e-05  1.04999979e+01 
 8.31900000e-05  1.05000000e+01  8.31900000e-05  9.45184411e+00  8.31900000e-05  9.45195043e+00  8.31900000e-05  1.04999979e+01 
 8.32000000e-05  1.05000000e+01  8.32000000e-05  9.45182603e+00  8.32000000e-05  9.45193226e+00  8.32000000e-05  1.04999979e+01 
 8.32100000e-05  1.05000000e+01  8.32100000e-05  9.45180796e+00  8.32100000e-05  9.45191411e+00  8.32100000e-05  1.04999979e+01 
 8.32200000e-05  1.05000000e+01  8.32200000e-05  9.45178991e+00  8.32200000e-05  9.45189597e+00  8.32200000e-05  1.04999979e+01 
 8.32300000e-05  1.05000000e+01  8.32300000e-05  9.45177187e+00  8.32300000e-05  9.45187784e+00  8.32300000e-05  1.04999979e+01 
 8.32400000e-05  1.05000000e+01  8.32400000e-05  9.45175384e+00  8.32400000e-05  9.45185973e+00  8.32400000e-05  1.04999979e+01 
 8.32500000e-05  1.05000000e+01  8.32500000e-05  9.45173583e+00  8.32500000e-05  9.45184163e+00  8.32500000e-05  1.04999979e+01 
 8.32600000e-05  1.05000000e+01  8.32600000e-05  9.45171782e+00  8.32600000e-05  9.45182354e+00  8.32600000e-05  1.04999979e+01 
 8.32700000e-05  1.05000000e+01  8.32700000e-05  9.45169983e+00  8.32700000e-05  9.45180546e+00  8.32700000e-05  1.04999979e+01 
 8.32800000e-05  1.05000000e+01  8.32800000e-05  9.45168186e+00  8.32800000e-05  9.45178740e+00  8.32800000e-05  1.04999979e+01 
 8.32900000e-05  1.05000000e+01  8.32900000e-05  9.45166389e+00  8.32900000e-05  9.45176935e+00  8.32900000e-05  1.04999979e+01 
 8.33000000e-05  1.05000000e+01  8.33000000e-05  9.45164594e+00  8.33000000e-05  9.45175131e+00  8.33000000e-05  1.04999979e+01 
 8.33100000e-05  1.05000000e+01  8.33100000e-05  9.45162801e+00  8.33100000e-05  9.45173329e+00  8.33100000e-05  1.04999979e+01 
 8.33200000e-05  1.05000000e+01  8.33200000e-05  9.45161008e+00  8.33200000e-05  9.45171528e+00  8.33200000e-05  1.04999979e+01 
 8.33300000e-05  1.05000000e+01  8.33300000e-05  9.45159217e+00  8.33300000e-05  9.45169728e+00  8.33300000e-05  1.04999979e+01 
 8.33400000e-05  1.05000000e+01  8.33400000e-05  9.45157427e+00  8.33400000e-05  9.45167929e+00  8.33400000e-05  1.04999979e+01 
 8.33500000e-05  1.05000000e+01  8.33500000e-05  9.45155638e+00  8.33500000e-05  9.45166132e+00  8.33500000e-05  1.04999979e+01 
 8.33600000e-05  1.05000000e+01  8.33600000e-05  9.45153851e+00  8.33600000e-05  9.45164336e+00  8.33600000e-05  1.04999979e+01 
 8.33700000e-05  1.05000000e+01  8.33700000e-05  9.45152065e+00  8.33700000e-05  9.45162541e+00  8.33700000e-05  1.04999979e+01 
 8.33800000e-05  1.05000000e+01  8.33800000e-05  9.45150280e+00  8.33800000e-05  9.45160748e+00  8.33800000e-05  1.04999979e+01 
 8.33900000e-05  1.05000000e+01  8.33900000e-05  9.45148497e+00  8.33900000e-05  9.45158956e+00  8.33900000e-05  1.04999979e+01 
 8.34000000e-05  1.05000000e+01  8.34000000e-05  9.45146714e+00  8.34000000e-05  9.45157165e+00  8.34000000e-05  1.04999979e+01 
 8.34100000e-05  1.05000000e+01  8.34100000e-05  9.45144933e+00  8.34100000e-05  9.45155376e+00  8.34100000e-05  1.04999979e+01 
 8.34200000e-05  1.05000000e+01  8.34200000e-05  9.45143154e+00  8.34200000e-05  9.45153587e+00  8.34200000e-05  1.04999979e+01 
 8.34300000e-05  1.05000000e+01  8.34300000e-05  9.45141375e+00  8.34300000e-05  9.45151800e+00  8.34300000e-05  1.04999979e+01 
 8.34400000e-05  1.05000000e+01  8.34400000e-05  9.45139598e+00  8.34400000e-05  9.45150015e+00  8.34400000e-05  1.04999979e+01 
 8.34500000e-05  1.05000000e+01  8.34500000e-05  9.45137822e+00  8.34500000e-05  9.45148230e+00  8.34500000e-05  1.04999979e+01 
 8.34600000e-05  1.05000000e+01  8.34600000e-05  9.45136048e+00  8.34600000e-05  9.45146447e+00  8.34600000e-05  1.04999979e+01 
 8.34700000e-05  1.05000000e+01  8.34700000e-05  9.45134275e+00  8.34700000e-05  9.45144665e+00  8.34700000e-05  1.04999979e+01 
 8.34800000e-05  1.05000000e+01  8.34800000e-05  9.45132503e+00  8.34800000e-05  9.45142885e+00  8.34800000e-05  1.04999979e+01 
 8.34900000e-05  1.05000000e+01  8.34900000e-05  9.45130732e+00  8.34900000e-05  9.45141106e+00  8.34900000e-05  1.04999979e+01 
 8.35000000e-05  1.05000000e+01  8.35000000e-05  9.45128962e+00  8.35000000e-05  9.45139328e+00  8.35000000e-05  1.04999979e+01 
 8.35100000e-05  1.05000000e+01  8.35100000e-05  9.45127194e+00  8.35100000e-05  9.45137551e+00  8.35100000e-05  1.04999979e+01 
 8.35200000e-05  1.05000000e+01  8.35200000e-05  9.45125427e+00  8.35200000e-05  9.45135776e+00  8.35200000e-05  1.04999979e+01 
 8.35300000e-05  1.05000000e+01  8.35300000e-05  9.45123662e+00  8.35300000e-05  9.45134001e+00  8.35300000e-05  1.04999979e+01 
 8.35400000e-05  1.05000000e+01  8.35400000e-05  9.45121897e+00  8.35400000e-05  9.45132229e+00  8.35400000e-05  1.04999979e+01 
 8.35500000e-05  1.05000000e+01  8.35500000e-05  9.45120134e+00  8.35500000e-05  9.45130457e+00  8.35500000e-05  1.04999979e+01 
 8.35600000e-05  1.05000000e+01  8.35600000e-05  9.45118373e+00  8.35600000e-05  9.45128687e+00  8.35600000e-05  1.04999979e+01 
 8.35700000e-05  1.05000000e+01  8.35700000e-05  9.45116612e+00  8.35700000e-05  9.45126918e+00  8.35700000e-05  1.04999979e+01 
 8.35800000e-05  1.05000000e+01  8.35800000e-05  9.45114853e+00  8.35800000e-05  9.45125150e+00  8.35800000e-05  1.04999979e+01 
 8.35900000e-05  1.05000000e+01  8.35900000e-05  9.45113095e+00  8.35900000e-05  9.45123383e+00  8.35900000e-05  1.04999979e+01 
 8.36000000e-05  1.05000000e+01  8.36000000e-05  9.45111338e+00  8.36000000e-05  9.45121618e+00  8.36000000e-05  1.04999979e+01 
 8.36100000e-05  1.05000000e+01  8.36100000e-05  9.45109582e+00  8.36100000e-05  9.45119854e+00  8.36100000e-05  1.04999979e+01 
 8.36200000e-05  1.05000000e+01  8.36200000e-05  9.45107828e+00  8.36200000e-05  9.45118092e+00  8.36200000e-05  1.04999979e+01 
 8.36300000e-05  1.05000000e+01  8.36300000e-05  9.45106075e+00  8.36300000e-05  9.45116330e+00  8.36300000e-05  1.04999979e+01 
 8.36400000e-05  1.05000000e+01  8.36400000e-05  9.45104324e+00  8.36400000e-05  9.45114570e+00  8.36400000e-05  1.04999979e+01 
 8.36500000e-05  1.05000000e+01  8.36500000e-05  9.45102573e+00  8.36500000e-05  9.45112811e+00  8.36500000e-05  1.04999979e+01 
 8.36600000e-05  1.05000000e+01  8.36600000e-05  9.45100824e+00  8.36600000e-05  9.45111054e+00  8.36600000e-05  1.04999979e+01 
 8.36700000e-05  1.05000000e+01  8.36700000e-05  9.45099076e+00  8.36700000e-05  9.45109298e+00  8.36700000e-05  1.04999979e+01 
 8.36800000e-05  1.05000000e+01  8.36800000e-05  9.45097330e+00  8.36800000e-05  9.45107543e+00  8.36800000e-05  1.04999979e+01 
 8.36900000e-05  1.05000000e+01  8.36900000e-05  9.45095584e+00  8.36900000e-05  9.45105789e+00  8.36900000e-05  1.04999979e+01 
 8.37000000e-05  1.05000000e+01  8.37000000e-05  9.45093840e+00  8.37000000e-05  9.45104036e+00  8.37000000e-05  1.04999979e+01 
 8.37100000e-05  1.05000000e+01  8.37100000e-05  9.45092097e+00  8.37100000e-05  9.45102285e+00  8.37100000e-05  1.04999979e+01 
 8.37200000e-05  1.05000000e+01  8.37200000e-05  9.45090356e+00  8.37200000e-05  9.45100535e+00  8.37200000e-05  1.04999979e+01 
 8.37300000e-05  1.05000000e+01  8.37300000e-05  9.45088616e+00  8.37300000e-05  9.45098786e+00  8.37300000e-05  1.04999979e+01 
 8.37400000e-05  1.05000000e+01  8.37400000e-05  9.45086876e+00  8.37400000e-05  9.45097039e+00  8.37400000e-05  1.04999979e+01 
 8.37500000e-05  1.05000000e+01  8.37500000e-05  9.45085139e+00  8.37500000e-05  9.45095293e+00  8.37500000e-05  1.04999979e+01 
 8.37600000e-05  1.05000000e+01  8.37600000e-05  9.45083402e+00  8.37600000e-05  9.45093548e+00  8.37600000e-05  1.04999979e+01 
 8.37700000e-05  1.05000000e+01  8.37700000e-05  9.45081667e+00  8.37700000e-05  9.45091804e+00  8.37700000e-05  1.04999979e+01 
 8.37800000e-05  1.05000000e+01  8.37800000e-05  9.45079933e+00  8.37800000e-05  9.45090062e+00  8.37800000e-05  1.04999979e+01 
 8.37900000e-05  1.05000000e+01  8.37900000e-05  9.45078200e+00  8.37900000e-05  9.45088321e+00  8.37900000e-05  1.04999979e+01 
 8.38000000e-05  1.05000000e+01  8.38000000e-05  9.45076469e+00  8.38000000e-05  9.45086581e+00  8.38000000e-05  1.04999979e+01 
 8.38100000e-05  1.05000000e+01  8.38100000e-05  9.45074738e+00  8.38100000e-05  9.45084842e+00  8.38100000e-05  1.04999979e+01 
 8.38200000e-05  1.05000000e+01  8.38200000e-05  9.45073009e+00  8.38200000e-05  9.45083105e+00  8.38200000e-05  1.04999979e+01 
 8.38300000e-05  1.05000000e+01  8.38300000e-05  9.45071282e+00  8.38300000e-05  9.45081369e+00  8.38300000e-05  1.04999979e+01 
 8.38400000e-05  1.05000000e+01  8.38400000e-05  9.45069555e+00  8.38400000e-05  9.45079634e+00  8.38400000e-05  1.04999979e+01 
 8.38500000e-05  1.05000000e+01  8.38500000e-05  9.45067830e+00  8.38500000e-05  9.45077901e+00  8.38500000e-05  1.04999979e+01 
 8.38600000e-05  1.05000000e+01  8.38600000e-05  9.45066106e+00  8.38600000e-05  9.45076168e+00  8.38600000e-05  1.04999979e+01 
 8.38700000e-05  1.05000000e+01  8.38700000e-05  9.45064383e+00  8.38700000e-05  9.45074437e+00  8.38700000e-05  1.04999979e+01 
 8.38800000e-05  1.05000000e+01  8.38800000e-05  9.45062662e+00  8.38800000e-05  9.45072708e+00  8.38800000e-05  1.04999979e+01 
 8.38900000e-05  1.05000000e+01  8.38900000e-05  9.45060942e+00  8.38900000e-05  9.45070979e+00  8.38900000e-05  1.04999979e+01 
 8.39000000e-05  1.05000000e+01  8.39000000e-05  9.45059223e+00  8.39000000e-05  9.45069252e+00  8.39000000e-05  1.04999979e+01 
 8.39100000e-05  1.05000000e+01  8.39100000e-05  9.45057505e+00  8.39100000e-05  9.45067526e+00  8.39100000e-05  1.04999979e+01 
 8.39200000e-05  1.05000000e+01  8.39200000e-05  9.45055788e+00  8.39200000e-05  9.45065801e+00  8.39200000e-05  1.04999979e+01 
 8.39300000e-05  1.05000000e+01  8.39300000e-05  9.45054073e+00  8.39300000e-05  9.45064078e+00  8.39300000e-05  1.04999979e+01 
 8.39400000e-05  1.05000000e+01  8.39400000e-05  9.45052359e+00  8.39400000e-05  9.45062355e+00  8.39400000e-05  1.04999979e+01 
 8.39500000e-05  1.05000000e+01  8.39500000e-05  9.45050646e+00  8.39500000e-05  9.45060634e+00  8.39500000e-05  1.04999979e+01 
 8.39600000e-05  1.05000000e+01  8.39600000e-05  9.45048935e+00  8.39600000e-05  9.45058915e+00  8.39600000e-05  1.04999979e+01 
 8.39700000e-05  1.05000000e+01  8.39700000e-05  9.45047225e+00  8.39700000e-05  9.45057196e+00  8.39700000e-05  1.04999979e+01 
 8.39800000e-05  1.05000000e+01  8.39800000e-05  9.45045516e+00  8.39800000e-05  9.45055479e+00  8.39800000e-05  1.04999979e+01 
 8.39900000e-05  1.05000000e+01  8.39900000e-05  9.45043808e+00  8.39900000e-05  9.45053763e+00  8.39900000e-05  1.04999979e+01 
 8.40000000e-05  1.05000000e+01  8.40000000e-05  9.45042101e+00  8.40000000e-05  9.45052048e+00  8.40000000e-05  1.04999979e+01 
 8.40100000e-05  1.05000000e+01  8.40100000e-05  9.45040396e+00  8.40100000e-05  9.45050335e+00  8.40100000e-05  1.04999979e+01 
