 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_out)       time            v(startup_done) time            v(ea_en)       
 6.70258209e-06  6.70258209e+00  6.70258209e-06  4.22365968e+00  6.70258209e-06  5.49874465e+00  6.70258209e-06  2.39585855e+00  6.70258209e-06  6.70513565e+00  6.70258209e-06  5.48843768e-03 
 6.75537670e-06  6.75537670e+00  6.75537670e-06  4.23917882e+00  6.75537670e-06  5.56022985e+00  6.75537670e-06  2.40224908e+00  6.75537670e-06  6.75280722e+00  6.75537670e-06  5.63337838e-03 
 6.78831138e-06  6.78831138e+00  6.78831138e-06  4.24824087e+00  6.78831138e-06  5.59652900e+00  6.78831138e-06  2.40828920e+00  6.78831138e-06  6.79083189e+00  6.78831138e-06  5.72397670e-03 
 6.82498974e-06  6.82498974e+00  6.82498974e-06  4.25797741e+00  6.82498974e-06  5.63642475e+00  6.82498974e-06  2.41224593e+00  6.82498974e-06  6.82245316e+00  6.82498974e-06  5.82536335e-03 
 6.86159890e-06  6.86159890e+00  6.86159890e-06  4.26744252e+00  6.86159890e-06  5.67476916e+00  6.86159890e-06  2.41797261e+00  6.86159890e-06  6.86408757e+00  6.86159890e-06  5.92688517e-03 
 6.90328636e-06  6.90328636e+00  6.90328636e-06  4.27804323e+00  6.90328636e-06  5.71813328e+00  6.90328636e-06  2.42275292e+00  6.90328636e-06  6.90078116e+00  6.90328636e-06  6.04313803e-03 
 6.96371721e-06  6.96371721e+00  6.96371721e-06  4.29326219e+00  6.96371721e-06  5.77942923e+00  6.96371721e-06  2.43108681e+00  6.96371721e-06  6.96617493e+00  6.96371721e-06  6.21271447e-03 
 7.04667796e-06  7.04667796e+00  7.04667796e-06  4.31409420e+00  7.04667796e-06  5.86342386e+00  7.04667796e-06  2.44126289e+00  7.04667796e-06  7.04420605e+00  7.04667796e-06  6.44787553e-03 
 7.14667796e-06  7.14667796e+00  7.14667796e-06  4.33916372e+00  7.14667796e-06  5.96445106e+00  7.14667796e-06  2.45439977e+00  7.14667796e-06  7.14909966e+00  7.14667796e-06  6.73480060e-03 
 7.24667796e-06  7.24667796e+00  7.24667796e-06  4.36396588e+00  7.24667796e-06  6.06699880e+00  7.24667796e-06  2.46664762e+00  7.24667796e-06  7.24424326e+00  7.24667796e-06  7.02556837e-03 
 7.34667796e-06  7.34667796e+00  7.34667796e-06  4.38815268e+00  7.34667796e-06  6.17013610e+00  7.34667796e-06  2.47920005e+00  7.34667796e-06  7.34906417e+00  7.34667796e-06  7.31991755e-03 
 7.44667796e-06  7.44667796e+00  7.44667796e-06  4.41146163e+00  7.44667796e-06  6.27432559e+00  7.44667796e-06  2.49080729e+00  7.44667796e-06  7.44427794e+00  7.44667796e-06  7.61786445e-03 
