 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_out)       time            ibvdd           time            p_pass         
 5.00450000e-04  7.00000000e+00  5.00450000e-04  1.15413435e+00  5.00450000e-04  6.99629915e+00  5.00450000e-04  1.18617238e+00  5.00450000e-04  4.97587398e-05  5.00450000e-04  2.90882907e-04 
 5.00550000e-04  7.00000000e+00  5.00550000e-04  1.15413783e+00  5.00550000e-04  6.99629914e+00  5.00550000e-04  1.18616443e+00  5.00550000e-04  4.97590064e-05  5.00550000e-04  2.90884293e-04 
 5.00650000e-04  7.00000000e+00  5.00650000e-04  1.15414129e+00  5.00650000e-04  6.99629912e+00  5.00650000e-04  1.18615647e+00  5.00650000e-04  4.97591795e-05  5.00650000e-04  2.90885132e-04 
 5.00750000e-04  7.00000000e+00  5.00750000e-04  1.15414474e+00  5.00750000e-04  6.99629910e+00  5.00750000e-04  1.18614851e+00  5.00750000e-04  4.97594463e-05  5.00750000e-04  2.90886521e-04 
 5.00850000e-04  7.00000000e+00  5.00850000e-04  1.15414816e+00  5.00850000e-04  6.99629909e+00  5.00850000e-04  1.18614054e+00  5.00850000e-04  4.97596197e-05  5.00850000e-04  2.90887364e-04 
 5.00950000e-04  7.00000000e+00  5.00950000e-04  1.15415157e+00  5.00950000e-04  6.99629907e+00  5.00950000e-04  1.18613257e+00  5.00950000e-04  4.97598868e-05  5.00950000e-04  2.90888756e-04 
 5.01050000e-04  7.00000000e+00  5.01050000e-04  1.15415495e+00  5.01050000e-04  6.99629905e+00  5.01050000e-04  1.18612459e+00  5.01050000e-04  4.97600604e-05  5.01050000e-04  2.90889603e-04 
 5.01150000e-04  7.00000000e+00  5.01150000e-04  1.15415832e+00  5.01150000e-04  6.99629904e+00  5.01150000e-04  1.18611661e+00  5.01150000e-04  4.97603278e-05  5.01150000e-04  2.90890998e-04 
 5.01250000e-04  7.00000000e+00  5.01250000e-04  1.15416167e+00  5.01250000e-04  6.99629902e+00  5.01250000e-04  1.18610862e+00  5.01250000e-04  4.97605016e-05  5.01250000e-04  2.90891848e-04 
 5.01350000e-04  7.00000000e+00  5.01350000e-04  1.15416499e+00  5.01350000e-04  6.99629900e+00  5.01350000e-04  1.18610063e+00  5.01350000e-04  4.97607693e-05  5.01350000e-04  2.90893247e-04 
 5.01450000e-04  7.00000000e+00  5.01450000e-04  1.15416830e+00  5.01450000e-04  6.99629899e+00  5.01450000e-04  1.18609264e+00  5.01450000e-04  4.97609434e-05  5.01450000e-04  2.90894100e-04 
 5.01550000e-04  7.00000000e+00  5.01550000e-04  1.15417159e+00  5.01550000e-04  6.99629897e+00  5.01550000e-04  1.18608464e+00  5.01550000e-04  4.97612113e-05  5.01550000e-04  2.90895502e-04 
 5.01650000e-04  7.00000000e+00  5.01650000e-04  1.15417486e+00  5.01650000e-04  6.99629895e+00  5.01650000e-04  1.18607664e+00  5.01650000e-04  4.97613856e-05  5.01650000e-04  2.90896359e-04 
 5.01750000e-04  7.00000000e+00  5.01750000e-04  1.15417812e+00  5.01750000e-04  6.99629893e+00  5.01750000e-04  1.18606863e+00  5.01750000e-04  4.97616537e-05  5.01750000e-04  2.90897764e-04 
 5.01850000e-04  7.00000000e+00  5.01850000e-04  1.15418135e+00  5.01850000e-04  6.99629892e+00  5.01850000e-04  1.18606062e+00  5.01850000e-04  4.97618283e-05  5.01850000e-04  2.90898624e-04 
 5.01950000e-04  7.00000000e+00  5.01950000e-04  1.15418456e+00  5.01950000e-04  6.99629890e+00  5.01950000e-04  1.18605260e+00  5.01950000e-04  4.97620967e-05  5.01950000e-04  2.90900033e-04 
 5.02050000e-04  7.00000000e+00  5.02050000e-04  1.15418776e+00  5.02050000e-04  6.99629888e+00  5.02050000e-04  1.18604458e+00  5.02050000e-04  4.97622716e-05  5.02050000e-04  2.90900896e-04 
 5.02150000e-04  7.00000000e+00  5.02150000e-04  1.15419093e+00  5.02150000e-04  6.99629887e+00  5.02150000e-04  1.18603655e+00  5.02150000e-04  4.97625402e-05  5.02150000e-04  2.90902309e-04 
 5.02250000e-04  7.00000000e+00  5.02250000e-04  1.15419409e+00  5.02250000e-04  6.99629885e+00  5.02250000e-04  1.18602852e+00  5.02250000e-04  4.97627153e-05  5.02250000e-04  2.90903175e-04 
 5.02350000e-04  7.00000000e+00  5.02350000e-04  1.15419723e+00  5.02350000e-04  6.99629883e+00  5.02350000e-04  1.18602048e+00  5.02350000e-04  4.97629842e-05  5.02350000e-04  2.90904591e-04 
 5.02450000e-04  7.00000000e+00  5.02450000e-04  1.15420035e+00  5.02450000e-04  6.99629882e+00  5.02450000e-04  1.18601244e+00  5.02450000e-04  4.97631596e-05  5.02450000e-04  2.90905461e-04 
 5.02550000e-04  7.00000000e+00  5.02550000e-04  1.15420345e+00  5.02550000e-04  6.99629880e+00  5.02550000e-04  1.18600440e+00  5.02550000e-04  4.97634287e-05  5.02550000e-04  2.90906880e-04 
 5.02650000e-04  7.00000000e+00  5.02650000e-04  1.15420653e+00  5.02650000e-04  6.99629878e+00  5.02650000e-04  1.18599635e+00  5.02650000e-04  4.97636043e-05  5.02650000e-04  2.90907753e-04 
 5.02750000e-04  7.00000000e+00  5.02750000e-04  1.15420960e+00  5.02750000e-04  6.99629877e+00  5.02750000e-04  1.18598830e+00  5.02750000e-04  4.97638737e-05  5.02750000e-04  2.90909175e-04 
 5.02850000e-04  7.00000000e+00  5.02850000e-04  1.15421264e+00  5.02850000e-04  6.99629875e+00  5.02850000e-04  1.18598024e+00  5.02850000e-04  4.97640495e-05  5.02850000e-04  2.90910052e-04 
 5.02950000e-04  7.00000000e+00  5.02950000e-04  1.15421567e+00  5.02950000e-04  6.99629873e+00  5.02950000e-04  1.18597218e+00  5.02950000e-04  4.97643192e-05  5.02950000e-04  2.90911478e-04 
 5.03050000e-04  7.00000000e+00  5.03050000e-04  1.15421867e+00  5.03050000e-04  6.99629872e+00  5.03050000e-04  1.18596411e+00  5.03050000e-04  4.97644953e-05  5.03050000e-04  2.90912357e-04 
 5.03150000e-04  7.00000000e+00  5.03150000e-04  1.15422166e+00  5.03150000e-04  6.99629870e+00  5.03150000e-04  1.18595604e+00  5.03150000e-04  4.97647652e-05  5.03150000e-04  2.90913786e-04 
 5.03250000e-04  7.00000000e+00  5.03250000e-04  1.15422463e+00  5.03250000e-04  6.99629868e+00  5.03250000e-04  1.18594797e+00  5.03250000e-04  4.97649415e-05  5.03250000e-04  2.90914669e-04 
 5.03350000e-04  7.00000000e+00  5.03350000e-04  1.15422758e+00  5.03350000e-04  6.99629866e+00  5.03350000e-04  1.18593989e+00  5.03350000e-04  4.97652116e-05  5.03350000e-04  2.90916102e-04 
 5.03450000e-04  7.00000000e+00  5.03450000e-04  1.15423051e+00  5.03450000e-04  6.99629865e+00  5.03450000e-04  1.18593180e+00  5.03450000e-04  4.97653882e-05  5.03450000e-04  2.90916988e-04 
 5.03550000e-04  7.00000000e+00  5.03550000e-04  1.15423343e+00  5.03550000e-04  6.99629863e+00  5.03550000e-04  1.18592371e+00  5.03550000e-04  4.97656586e-05  5.03550000e-04  2.90918424e-04 
 5.03650000e-04  7.00000000e+00  5.03650000e-04  1.15423632e+00  5.03650000e-04  6.99629861e+00  5.03650000e-04  1.18591562e+00  5.03650000e-04  4.97658354e-05  5.03650000e-04  2.90919313e-04 
 5.03750000e-04  7.00000000e+00  5.03750000e-04  1.15423920e+00  5.03750000e-04  6.99629860e+00  5.03750000e-04  1.18590752e+00  5.03750000e-04  4.97661060e-05  5.03750000e-04  2.90920752e-04 
 5.03850000e-04  7.00000000e+00  5.03850000e-04  1.15424206e+00  5.03850000e-04  6.99629858e+00  5.03850000e-04  1.18589942e+00  5.03850000e-04  4.97662831e-05  5.03850000e-04  2.90921645e-04 
 5.03950000e-04  7.00000000e+00  5.03950000e-04  1.15424489e+00  5.03950000e-04  6.99629856e+00  5.03950000e-04  1.18589131e+00  5.03950000e-04  4.97665540e-05  5.03950000e-04  2.90923087e-04 
 5.04050000e-04  7.00000000e+00  5.04050000e-04  1.15424772e+00  5.04050000e-04  6.99629855e+00  5.04050000e-04  1.18588320e+00  5.04050000e-04  4.97667313e-05  5.04050000e-04  2.90923983e-04 
 5.04150000e-04  7.00000000e+00  5.04150000e-04  1.15425052e+00  5.04150000e-04  6.99629853e+00  5.04150000e-04  1.18587509e+00  5.04150000e-04  4.97670024e-05  5.04150000e-04  2.90925429e-04 
 5.04250000e-04  7.00000000e+00  5.04250000e-04  1.15425330e+00  5.04250000e-04  6.99629851e+00  5.04250000e-04  1.18586697e+00  5.04250000e-04  4.97671800e-05  5.04250000e-04  2.90926328e-04 
 5.04350000e-04  7.00000000e+00  5.04350000e-04  1.15425607e+00  5.04350000e-04  6.99629849e+00  5.04350000e-04  1.18585885e+00  5.04350000e-04  4.97674513e-05  5.04350000e-04  2.90927777e-04 
 5.04450000e-04  7.00000000e+00  5.04450000e-04  1.15425881e+00  5.04450000e-04  6.99629848e+00  5.04450000e-04  1.18585072e+00  5.04450000e-04  4.97676291e-05  5.04450000e-04  2.90928679e-04 
 5.04550000e-04  7.00000000e+00  5.04550000e-04  1.15426154e+00  5.04550000e-04  6.99629846e+00  5.04550000e-04  1.18584258e+00  5.04550000e-04  4.97679007e-05  5.04550000e-04  2.90930131e-04 
 5.04650000e-04  7.00000000e+00  5.04650000e-04  1.15426425e+00  5.04650000e-04  6.99629844e+00  5.04650000e-04  1.18583445e+00  5.04650000e-04  4.97680788e-05  5.04650000e-04  2.90931037e-04 
 5.04750000e-04  7.00000000e+00  5.04750000e-04  1.15426695e+00  5.04750000e-04  6.99629843e+00  5.04750000e-04  1.18582631e+00  5.04750000e-04  4.97683506e-05  5.04750000e-04  2.90932492e-04 
 5.04850000e-04  7.00000000e+00  5.04850000e-04  1.15426962e+00  5.04850000e-04  6.99629841e+00  5.04850000e-04  1.18581816e+00  5.04850000e-04  4.97685289e-05  5.04850000e-04  2.90933401e-04 
 5.04950000e-04  7.00000000e+00  5.04950000e-04  1.15427227e+00  5.04950000e-04  6.99629839e+00  5.04950000e-04  1.18581001e+00  5.04950000e-04  4.97688010e-05  5.04950000e-04  2.90934860e-04 
 5.05050000e-04  7.00000000e+00  5.05050000e-04  1.15427491e+00  5.05050000e-04  6.99629837e+00  5.05050000e-04  1.18580186e+00  5.05050000e-04  4.97689795e-05  5.05050000e-04  2.90935772e-04 
 5.05150000e-04  7.00000000e+00  5.05150000e-04  1.15427753e+00  5.05150000e-04  6.99629836e+00  5.05150000e-04  1.18579370e+00  5.05150000e-04  4.97692519e-05  5.05150000e-04  2.90937234e-04 
 5.05250000e-04  7.00000000e+00  5.05250000e-04  1.15428013e+00  5.05250000e-04  6.99629834e+00  5.05250000e-04  1.18578554e+00  5.05250000e-04  4.97694306e-05  5.05250000e-04  2.90938149e-04 
 5.05350000e-04  7.00000000e+00  5.05350000e-04  1.15428271e+00  5.05350000e-04  6.99629832e+00  5.05350000e-04  1.18577737e+00  5.05350000e-04  4.97697032e-05  5.05350000e-04  2.90939614e-04 
 5.05450000e-04  7.00000000e+00  5.05450000e-04  1.15428528e+00  5.05450000e-04  6.99629831e+00  5.05450000e-04  1.18576920e+00  5.05450000e-04  4.97698822e-05  5.05450000e-04  2.90940533e-04 
 5.05550000e-04  7.00000000e+00  5.05550000e-04  1.15428782e+00  5.05550000e-04  6.99629829e+00  5.05550000e-04  1.18576102e+00  5.05550000e-04  4.97701550e-05  5.05550000e-04  2.90942001e-04 
 5.05650000e-04  7.00000000e+00  5.05650000e-04  1.15429035e+00  5.05650000e-04  6.99629827e+00  5.05650000e-04  1.18575284e+00  5.05650000e-04  4.97703342e-05  5.05650000e-04  2.90942923e-04 
 5.05750000e-04  7.00000000e+00  5.05750000e-04  1.15429286e+00  5.05750000e-04  6.99629825e+00  5.05750000e-04  1.18574466e+00  5.05750000e-04  4.97706073e-05  5.05750000e-04  2.90944394e-04 
 5.05850000e-04  7.00000000e+00  5.05850000e-04  1.15429535e+00  5.05850000e-04  6.99629824e+00  5.05850000e-04  1.18573647e+00  5.05850000e-04  4.97707868e-05  5.05850000e-04  2.90945320e-04 
 5.05950000e-04  7.00000000e+00  5.05950000e-04  1.15429782e+00  5.05950000e-04  6.99629822e+00  5.05950000e-04  1.18572827e+00  5.05950000e-04  4.97710601e-05  5.05950000e-04  2.90946794e-04 
 5.06050000e-04  7.00000000e+00  5.06050000e-04  1.15430028e+00  5.06050000e-04  6.99629820e+00  5.06050000e-04  1.18572008e+00  5.06050000e-04  4.97712398e-05  5.06050000e-04  2.90947722e-04 
 5.06150000e-04  7.00000000e+00  5.06150000e-04  1.15430272e+00  5.06150000e-04  6.99629819e+00  5.06150000e-04  1.18571187e+00  5.06150000e-04  4.97715133e-05  5.06150000e-04  2.90949200e-04 
 5.06250000e-04  7.00000000e+00  5.06250000e-04  1.15430513e+00  5.06250000e-04  6.99629817e+00  5.06250000e-04  1.18570367e+00  5.06250000e-04  4.97716933e-05  5.06250000e-04  2.90950132e-04 
 5.06350000e-04  7.00000000e+00  5.06350000e-04  1.15430754e+00  5.06350000e-04  6.99629815e+00  5.06350000e-04  1.18569546e+00  5.06350000e-04  4.97719670e-05  5.06350000e-04  2.90951613e-04 
 5.06450000e-04  7.00000000e+00  5.06450000e-04  1.15430992e+00  5.06450000e-04  6.99629813e+00  5.06450000e-04  1.18568724e+00  5.06450000e-04  4.97721472e-05  5.06450000e-04  2.90952547e-04 
 5.06550000e-04  7.00000000e+00  5.06550000e-04  1.15431228e+00  5.06550000e-04  6.99629812e+00  5.06550000e-04  1.18567903e+00  5.06550000e-04  4.97724212e-05  5.06550000e-04  2.90954031e-04 
 5.06650000e-04  7.00000000e+00  5.06650000e-04  1.15431463e+00  5.06650000e-04  6.99629810e+00  5.06650000e-04  1.18567080e+00  5.06650000e-04  4.97726016e-05  5.06650000e-04  2.90954969e-04 
 5.06750000e-04  7.00000000e+00  5.06750000e-04  1.15431696e+00  5.06750000e-04  6.99629808e+00  5.06750000e-04  1.18566258e+00  5.06750000e-04  4.97728759e-05  5.06750000e-04  2.90956457e-04 
 5.06850000e-04  7.00000000e+00  5.06850000e-04  1.15431927e+00  5.06850000e-04  6.99629807e+00  5.06850000e-04  1.18565434e+00  5.06850000e-04  4.97730565e-05  5.06850000e-04  2.90957398e-04 
 5.06950000e-04  7.00000000e+00  5.06950000e-04  1.15432156e+00  5.06950000e-04  6.99629805e+00  5.06950000e-04  1.18564611e+00  5.06950000e-04  4.97733311e-05  5.06950000e-04  2.90958888e-04 
 5.07050000e-04  7.00000000e+00  5.07050000e-04  1.15432384e+00  5.07050000e-04  6.99629803e+00  5.07050000e-04  1.18563787e+00  5.07050000e-04  4.97735119e-05  5.07050000e-04  2.90959832e-04 
 5.07150000e-04  7.00000000e+00  5.07150000e-04  1.15432610e+00  5.07150000e-04  6.99629801e+00  5.07150000e-04  1.18562962e+00  5.07150000e-04  4.97737867e-05  5.07150000e-04  2.90961326e-04 
 5.07250000e-04  7.00000000e+00  5.07250000e-04  1.15432834e+00  5.07250000e-04  6.99629800e+00  5.07250000e-04  1.18562138e+00  5.07250000e-04  4.97739678e-05  5.07250000e-04  2.90962273e-04 
 5.07350000e-04  7.00000000e+00  5.07350000e-04  1.15433056e+00  5.07350000e-04  6.99629798e+00  5.07350000e-04  1.18561312e+00  5.07350000e-04  4.97742427e-05  5.07350000e-04  2.90963770e-04 
 5.07450000e-04  7.00000000e+00  5.07450000e-04  1.15433276e+00  5.07450000e-04  6.99629796e+00  5.07450000e-04  1.18560487e+00  5.07450000e-04  4.97744241e-05  5.07450000e-04  2.90964720e-04 
 5.07550000e-04  7.00000000e+00  5.07550000e-04  1.15433495e+00  5.07550000e-04  6.99629794e+00  5.07550000e-04  1.18559661e+00  5.07550000e-04  4.97746993e-05  5.07550000e-04  2.90966220e-04 
 5.07650000e-04  7.00000000e+00  5.07650000e-04  1.15433712e+00  5.07650000e-04  6.99629793e+00  5.07650000e-04  1.18558834e+00  5.07650000e-04  4.97748809e-05  5.07650000e-04  2.90967174e-04 
 5.07750000e-04  7.00000000e+00  5.07750000e-04  1.15433927e+00  5.07750000e-04  6.99629791e+00  5.07750000e-04  1.18558007e+00  5.07750000e-04  4.97751563e-05  5.07750000e-04  2.90968677e-04 
 5.07850000e-04  7.00000000e+00  5.07850000e-04  1.15434140e+00  5.07850000e-04  6.99629789e+00  5.07850000e-04  1.18557180e+00  5.07850000e-04  4.97753381e-05  5.07850000e-04  2.90969633e-04 
 5.07950000e-04  7.00000000e+00  5.07950000e-04  1.15434352e+00  5.07950000e-04  6.99629787e+00  5.07950000e-04  1.18556352e+00  5.07950000e-04  4.97756138e-05  5.07950000e-04  2.90971139e-04 
 5.08050000e-04  7.00000000e+00  5.08050000e-04  1.15434561e+00  5.08050000e-04  6.99629786e+00  5.08050000e-04  1.18555524e+00  5.08050000e-04  4.97757958e-05  5.08050000e-04  2.90972099e-04 
 5.08150000e-04  7.00000000e+00  5.08150000e-04  1.15434769e+00  5.08150000e-04  6.99629784e+00  5.08150000e-04  1.18554695e+00  5.08150000e-04  4.97760717e-05  5.08150000e-04  2.90973609e-04 
 5.08250000e-04  7.00000000e+00  5.08250000e-04  1.15434976e+00  5.08250000e-04  6.99629782e+00  5.08250000e-04  1.18553866e+00  5.08250000e-04  4.97762540e-05  5.08250000e-04  2.90974571e-04 
 5.08350000e-04  7.00000000e+00  5.08350000e-04  1.15435180e+00  5.08350000e-04  6.99629780e+00  5.08350000e-04  1.18553037e+00  5.08350000e-04  4.97765302e-05  5.08350000e-04  2.90976084e-04 
 5.08450000e-04  7.00000000e+00  5.08450000e-04  1.15435383e+00  5.08450000e-04  6.99629779e+00  5.08450000e-04  1.18552207e+00  5.08450000e-04  4.97767126e-05  5.08450000e-04  2.90977050e-04 
 5.08550000e-04  7.00000000e+00  5.08550000e-04  1.15435584e+00  5.08550000e-04  6.99629777e+00  5.08550000e-04  1.18551377e+00  5.08550000e-04  4.97769890e-05  5.08550000e-04  2.90978565e-04 
 5.08650000e-04  7.00000000e+00  5.08650000e-04  1.15435783e+00  5.08650000e-04  6.99629775e+00  5.08650000e-04  1.18550546e+00  5.08650000e-04  4.97771717e-05  5.08650000e-04  2.90979534e-04 
 5.08750000e-04  7.00000000e+00  5.08750000e-04  1.15435981e+00  5.08750000e-04  6.99629773e+00  5.08750000e-04  1.18549715e+00  5.08750000e-04  4.97774484e-05  5.08750000e-04  2.90981053e-04 
 5.08850000e-04  7.00000000e+00  5.08850000e-04  1.15436176e+00  5.08850000e-04  6.99629772e+00  5.08850000e-04  1.18548883e+00  5.08850000e-04  4.97776313e-05  5.08850000e-04  2.90982025e-04 
 5.08950000e-04  7.00000000e+00  5.08950000e-04  1.15436370e+00  5.08950000e-04  6.99629770e+00  5.08950000e-04  1.18548051e+00  5.08950000e-04  4.97779082e-05  5.08950000e-04  2.90983547e-04 
 5.09050000e-04  7.00000000e+00  5.09050000e-04  1.15436562e+00  5.09050000e-04  6.99629768e+00  5.09050000e-04  1.18547219e+00  5.09050000e-04  4.97780913e-05  5.09050000e-04  2.90984522e-04 
 5.09150000e-04  7.00000000e+00  5.09150000e-04  1.15436753e+00  5.09150000e-04  6.99629767e+00  5.09150000e-04  1.18546386e+00  5.09150000e-04  4.97783684e-05  5.09150000e-04  2.90986047e-04 
 5.09250000e-04  7.00000000e+00  5.09250000e-04  1.15436942e+00  5.09250000e-04  6.99629765e+00  5.09250000e-04  1.18545553e+00  5.09250000e-04  4.97785518e-05  5.09250000e-04  2.90987025e-04 
 5.09350000e-04  7.00000000e+00  5.09350000e-04  1.15437129e+00  5.09350000e-04  6.99629763e+00  5.09350000e-04  1.18544720e+00  5.09350000e-04  4.97788291e-05  5.09350000e-04  2.90988553e-04 
 5.09450000e-04  7.00000000e+00  5.09450000e-04  1.15437314e+00  5.09450000e-04  6.99629761e+00  5.09450000e-04  1.18543886e+00  5.09450000e-04  4.97790127e-05  5.09450000e-04  2.90989534e-04 
 5.09550000e-04  7.00000000e+00  5.09550000e-04  1.15437497e+00  5.09550000e-04  6.99629760e+00  5.09550000e-04  1.18543051e+00  5.09550000e-04  4.97792903e-05  5.09550000e-04  2.90991065e-04 
 5.09650000e-04  7.00000000e+00  5.09650000e-04  1.15437679e+00  5.09650000e-04  6.99629758e+00  5.09650000e-04  1.18542216e+00  5.09650000e-04  4.97794741e-05  5.09650000e-04  2.90992049e-04 
 5.09750000e-04  7.00000000e+00  5.09750000e-04  1.15437859e+00  5.09750000e-04  6.99629756e+00  5.09750000e-04  1.18541381e+00  5.09750000e-04  4.97797519e-05  5.09750000e-04  2.90993583e-04 
 5.09850000e-04  7.00000000e+00  5.09850000e-04  1.15438037e+00  5.09850000e-04  6.99629754e+00  5.09850000e-04  1.18540546e+00  5.09850000e-04  4.97799360e-05  5.09850000e-04  2.90994571e-04 
 5.09950000e-04  7.00000000e+00  5.09950000e-04  1.15438214e+00  5.09950000e-04  6.99629752e+00  5.09950000e-04  1.18539710e+00  5.09950000e-04  4.97802140e-05  5.09950000e-04  2.90996108e-04 
 5.10050000e-04  7.00000000e+00  5.10050000e-04  1.15438389e+00  5.10050000e-04  6.99629751e+00  5.10050000e-04  1.18538873e+00  5.10050000e-04  4.97803983e-05  5.10050000e-04  2.90997098e-04 
 5.10150000e-04  7.00000000e+00  5.10150000e-04  1.15438562e+00  5.10150000e-04  6.99629749e+00  5.10150000e-04  1.18538036e+00  5.10150000e-04  4.97806765e-05  5.10150000e-04  2.90998638e-04 
 5.10250000e-04  7.00000000e+00  5.10250000e-04  1.15438733e+00  5.10250000e-04  6.99629747e+00  5.10250000e-04  1.18537199e+00  5.10250000e-04  4.97808610e-05  5.10250000e-04  2.90999632e-04 
 5.10350000e-04  7.00000000e+00  5.10350000e-04  1.15438903e+00  5.10350000e-04  6.99629745e+00  5.10350000e-04  1.18536361e+00  5.10350000e-04  4.97811395e-05  5.10350000e-04  2.91001175e-04 
 5.10450000e-04  7.00000000e+00  5.10450000e-04  1.15439071e+00  5.10450000e-04  6.99629744e+00  5.10450000e-04  1.18535523e+00  5.10450000e-04  4.97813242e-05  5.10450000e-04  2.91002171e-04 
 5.10550000e-04  7.00000000e+00  5.10550000e-04  1.15439237e+00  5.10550000e-04  6.99629742e+00  5.10550000e-04  1.18534685e+00  5.10550000e-04  4.97816029e-05  5.10550000e-04  2.91003718e-04 
 5.10650000e-04  7.00000000e+00  5.10650000e-04  1.15439402e+00  5.10650000e-04  6.99629740e+00  5.10650000e-04  1.18533846e+00  5.10650000e-04  4.97817879e-05  5.10650000e-04  2.91004717e-04 
 5.10750000e-04  7.00000000e+00  5.10750000e-04  1.15439565e+00  5.10750000e-04  6.99629738e+00  5.10750000e-04  1.18533007e+00  5.10750000e-04  4.97820668e-05  5.10750000e-04  2.91006266e-04 
 5.10850000e-04  7.00000000e+00  5.10850000e-04  1.15439726e+00  5.10850000e-04  6.99629737e+00  5.10850000e-04  1.18532167e+00  5.10850000e-04  4.97822520e-05  5.10850000e-04  2.91007269e-04 
 5.10950000e-04  7.00000000e+00  5.10950000e-04  1.15439885e+00  5.10950000e-04  6.99629735e+00  5.10950000e-04  1.18531327e+00  5.10950000e-04  4.97825311e-05  5.10950000e-04  2.91008821e-04 
 5.11050000e-04  7.00000000e+00  5.11050000e-04  1.15440043e+00  5.11050000e-04  6.99629733e+00  5.11050000e-04  1.18530486e+00  5.11050000e-04  4.97827166e-05  5.11050000e-04  2.91009827e-04 
 5.11150000e-04  7.00000000e+00  5.11150000e-04  1.15440199e+00  5.11150000e-04  6.99629731e+00  5.11150000e-04  1.18529646e+00  5.11150000e-04  4.97829959e-05  5.11150000e-04  2.91011382e-04 
