 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_out)       time            v(startup_done) time            v(ea_en)       
 5.89705487e-06  1.05000000e+01  5.89705487e-06  9.14115490e+00  5.89705487e-06  9.18922605e+00  5.89705487e-06  6.04166468e+00  5.89705487e-06  1.05042138e+01  5.89705487e-06  2.49171709e-02 
 5.99705487e-06  1.05000000e+01  5.99705487e-06  9.13842349e+00  5.99705487e-06  9.18975756e+00  5.99705487e-06  6.04219947e+00  5.99705487e-06  1.04957849e+01  5.99705487e-06  2.52939934e-02 
 6.09705487e-06  1.05000000e+01  6.09705487e-06  9.13566645e+00  6.09705487e-06  9.18992448e+00  6.09705487e-06  6.04259184e+00  6.09705487e-06  1.05042066e+01  6.09705487e-06  2.56707615e-02 
 6.19705487e-06  1.05000000e+01  6.19705487e-06  9.13289730e+00  6.19705487e-06  9.19039750e+00  6.19705487e-06  6.04301742e+00  6.19705487e-06  1.04957922e+01  6.19705487e-06  2.60475262e-02 
 6.29705487e-06  1.05000000e+01  6.29705487e-06  9.13012680e+00  6.29705487e-06  9.19051497e+00  6.29705487e-06  6.04330561e+00  6.29705487e-06  1.05041993e+01  6.29705487e-06  2.64242459e-02 
 6.39705487e-06  1.05000000e+01  6.39705487e-06  9.12736452e+00  6.39705487e-06  9.19094304e+00  6.39705487e-06  6.04365115e+00  6.39705487e-06  1.04957995e+01  6.39705487e-06  2.68009719e-02 
 6.49705487e-06  1.05000000e+01  6.49705487e-06  9.12461784e+00  6.49705487e-06  9.19102285e+00  6.49705487e-06  6.04386026e+00  6.49705487e-06  1.05041920e+01  6.49705487e-06  2.71776591e-02 
 6.59705487e-06  1.05000000e+01  6.59705487e-06  9.12189342e+00  6.59705487e-06  9.19141617e+00  6.59705487e-06  6.04414743e+00  6.59705487e-06  1.04958067e+01  6.59705487e-06  2.75543597e-02 
 6.69705487e-06  1.05000000e+01  6.69705487e-06  9.11919616e+00  6.69705487e-06  9.19146717e+00  6.69705487e-06  6.04429615e+00  6.69705487e-06  1.05041848e+01  6.69705487e-06  2.79310257e-02 
 6.79705487e-06  1.05000000e+01  6.79705487e-06  9.11653059e+00  6.79705487e-06  9.19183342e+00  6.79705487e-06  6.04454101e+00  6.79705487e-06  1.04958140e+01  6.79705487e-06  2.83077104e-02 
 6.89705487e-06  1.05000000e+01  6.89705487e-06  9.11389980e+00  6.89705487e-06  9.19186228e+00  6.89705487e-06  6.04464330e+00  6.89705487e-06  1.05041776e+01  6.89705487e-06  2.86843627e-02 
 6.99705487e-06  1.05000000e+01  6.99705487e-06  9.11130676e+00  6.99705487e-06  9.19220725e+00  6.99705487e-06  6.04485772e+00  6.99705487e-06  1.04958212e+01  6.99705487e-06  2.90610378e-02 
