 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_en)       
 3.59724035e-04  1.05000000e+01  3.59724035e-04  9.42989070e+00  3.59724035e-04  9.42988883e+00  3.59724035e-04  1.04999979e+01 
 3.60224035e-04  1.05000000e+01  3.60224035e-04  9.42989070e+00  3.60224035e-04  9.42988882e+00  3.60224035e-04  1.04999979e+01 
 3.60724035e-04  1.05000000e+01  3.60724035e-04  9.42989070e+00  3.60724035e-04  9.42988883e+00  3.60724035e-04  1.04999979e+01 
 3.61224035e-04  1.05000000e+01  3.61224035e-04  9.42989070e+00  3.61224035e-04  9.42988882e+00  3.61224035e-04  1.04999979e+01 
 3.61724035e-04  1.05000000e+01  3.61724035e-04  9.42989070e+00  3.61724035e-04  9.42988883e+00  3.61724035e-04  1.04999979e+01 
 3.62224035e-04  1.05000000e+01  3.62224035e-04  9.42989070e+00  3.62224035e-04  9.42988882e+00  3.62224035e-04  1.04999979e+01 
 3.62724035e-04  1.05000000e+01  3.62724035e-04  9.42989070e+00  3.62724035e-04  9.42988883e+00  3.62724035e-04  1.04999979e+01 
 3.63224035e-04  1.05000000e+01  3.63224035e-04  9.42989070e+00  3.63224035e-04  9.42988882e+00  3.63224035e-04  1.04999979e+01 
 3.63724035e-04  1.05000000e+01  3.63724035e-04  9.42989070e+00  3.63724035e-04  9.42988883e+00  3.63724035e-04  1.04999979e+01 
 3.64224035e-04  1.05000000e+01  3.64224035e-04  9.42989070e+00  3.64224035e-04  9.42988882e+00  3.64224035e-04  1.04999979e+01 
 3.64724035e-04  1.05000000e+01  3.64724035e-04  9.42989070e+00  3.64724035e-04  9.42988883e+00  3.64724035e-04  1.04999979e+01 
 3.65224035e-04  1.05000000e+01  3.65224035e-04  9.42989070e+00  3.65224035e-04  9.42988882e+00  3.65224035e-04  1.04999979e+01 
 3.65724035e-04  1.05000000e+01  3.65724035e-04  9.42989070e+00  3.65724035e-04  9.42988883e+00  3.65724035e-04  1.04999979e+01 
 3.66224035e-04  1.05000000e+01  3.66224035e-04  9.42989070e+00  3.66224035e-04  9.42988882e+00  3.66224035e-04  1.04999979e+01 
 3.66724035e-04  1.05000000e+01  3.66724035e-04  9.42989070e+00  3.66724035e-04  9.42988883e+00  3.66724035e-04  1.04999979e+01 
 3.67224035e-04  1.05000000e+01  3.67224035e-04  9.42989070e+00  3.67224035e-04  9.42988882e+00  3.67224035e-04  1.04999979e+01 
 3.67724035e-04  1.05000000e+01  3.67724035e-04  9.42989070e+00  3.67724035e-04  9.42988883e+00  3.67724035e-04  1.04999979e+01 
 3.68224035e-04  1.05000000e+01  3.68224035e-04  9.42989070e+00  3.68224035e-04  9.42988882e+00  3.68224035e-04  1.04999979e+01 
 3.68724035e-04  1.05000000e+01  3.68724035e-04  9.42989070e+00  3.68724035e-04  9.42988883e+00  3.68724035e-04  1.04999979e+01 
 3.69224035e-04  1.05000000e+01  3.69224035e-04  9.42989070e+00  3.69224035e-04  9.42988882e+00  3.69224035e-04  1.04999979e+01 
 3.69724035e-04  1.05000000e+01  3.69724035e-04  9.42989070e+00  3.69724035e-04  9.42988883e+00  3.69724035e-04  1.04999979e+01 
 3.70224035e-04  1.05000000e+01  3.70224035e-04  9.42989070e+00  3.70224035e-04  9.42988882e+00  3.70224035e-04  1.04999979e+01 
 3.70724035e-04  1.05000000e+01  3.70724035e-04  9.42989070e+00  3.70724035e-04  9.42988883e+00  3.70724035e-04  1.04999979e+01 
 3.71224035e-04  1.05000000e+01  3.71224035e-04  9.42989070e+00  3.71224035e-04  9.42988882e+00  3.71224035e-04  1.04999979e+01 
 3.71724035e-04  1.05000000e+01  3.71724035e-04  9.42989070e+00  3.71724035e-04  9.42988883e+00  3.71724035e-04  1.04999979e+01 
 3.72224035e-04  1.05000000e+01  3.72224035e-04  9.42989070e+00  3.72224035e-04  9.42988882e+00  3.72224035e-04  1.04999979e+01 
 3.72724035e-04  1.05000000e+01  3.72724035e-04  9.42989070e+00  3.72724035e-04  9.42988883e+00  3.72724035e-04  1.04999979e+01 
 3.73224035e-04  1.05000000e+01  3.73224035e-04  9.42989070e+00  3.73224035e-04  9.42988882e+00  3.73224035e-04  1.04999979e+01 
 3.73724035e-04  1.05000000e+01  3.73724035e-04  9.42989070e+00  3.73724035e-04  9.42988883e+00  3.73724035e-04  1.04999979e+01 
 3.74224035e-04  1.05000000e+01  3.74224035e-04  9.42989070e+00  3.74224035e-04  9.42988882e+00  3.74224035e-04  1.04999979e+01 
 3.74724035e-04  1.05000000e+01  3.74724035e-04  9.42989070e+00  3.74724035e-04  9.42988883e+00  3.74724035e-04  1.04999979e+01 
 3.75224035e-04  1.05000000e+01  3.75224035e-04  9.42989070e+00  3.75224035e-04  9.42988882e+00  3.75224035e-04  1.04999979e+01 
 3.75724035e-04  1.05000000e+01  3.75724035e-04  9.42989070e+00  3.75724035e-04  9.42988883e+00  3.75724035e-04  1.04999979e+01 
 3.76224035e-04  1.05000000e+01  3.76224035e-04  9.42989070e+00  3.76224035e-04  9.42988882e+00  3.76224035e-04  1.04999979e+01 
 3.76724035e-04  1.05000000e+01  3.76724035e-04  9.42989070e+00  3.76724035e-04  9.42988883e+00  3.76724035e-04  1.04999979e+01 
 3.77224035e-04  1.05000000e+01  3.77224035e-04  9.42989070e+00  3.77224035e-04  9.42988882e+00  3.77224035e-04  1.04999979e+01 
 3.77724035e-04  1.05000000e+01  3.77724035e-04  9.42989070e+00  3.77724035e-04  9.42988883e+00  3.77724035e-04  1.04999979e+01 
 3.78224035e-04  1.05000000e+01  3.78224035e-04  9.42989070e+00  3.78224035e-04  9.42988882e+00  3.78224035e-04  1.04999979e+01 
 3.78724035e-04  1.05000000e+01  3.78724035e-04  9.42989070e+00  3.78724035e-04  9.42988883e+00  3.78724035e-04  1.04999979e+01 
 3.79224035e-04  1.05000000e+01  3.79224035e-04  9.42989070e+00  3.79224035e-04  9.42988882e+00  3.79224035e-04  1.04999979e+01 
 3.79724035e-04  1.05000000e+01  3.79724035e-04  9.42989070e+00  3.79724035e-04  9.42988883e+00  3.79724035e-04  1.04999979e+01 
 3.80224035e-04  1.05000000e+01  3.80224035e-04  9.42989070e+00  3.80224035e-04  9.42988882e+00  3.80224035e-04  1.04999979e+01 
 3.80724035e-04  1.05000000e+01  3.80724035e-04  9.42989070e+00  3.80724035e-04  9.42988883e+00  3.80724035e-04  1.04999979e+01 
 3.81224035e-04  1.05000000e+01  3.81224035e-04  9.42989070e+00  3.81224035e-04  9.42988882e+00  3.81224035e-04  1.04999979e+01 
 3.81724035e-04  1.05000000e+01  3.81724035e-04  9.42989070e+00  3.81724035e-04  9.42988883e+00  3.81724035e-04  1.04999979e+01 
 3.82224035e-04  1.05000000e+01  3.82224035e-04  9.42989070e+00  3.82224035e-04  9.42988882e+00  3.82224035e-04  1.04999979e+01 
 3.82724035e-04  1.05000000e+01  3.82724035e-04  9.42989070e+00  3.82724035e-04  9.42988883e+00  3.82724035e-04  1.04999979e+01 
 3.83224035e-04  1.05000000e+01  3.83224035e-04  9.42989070e+00  3.83224035e-04  9.42988882e+00  3.83224035e-04  1.04999979e+01 
 3.83724035e-04  1.05000000e+01  3.83724035e-04  9.42989070e+00  3.83724035e-04  9.42988883e+00  3.83724035e-04  1.04999979e+01 
 3.84224035e-04  1.05000000e+01  3.84224035e-04  9.42989070e+00  3.84224035e-04  9.42988882e+00  3.84224035e-04  1.04999979e+01 
 3.84724035e-04  1.05000000e+01  3.84724035e-04  9.42989070e+00  3.84724035e-04  9.42988883e+00  3.84724035e-04  1.04999979e+01 
 3.85224035e-04  1.05000000e+01  3.85224035e-04  9.42989070e+00  3.85224035e-04  9.42988882e+00  3.85224035e-04  1.04999979e+01 
 3.85724035e-04  1.05000000e+01  3.85724035e-04  9.42989070e+00  3.85724035e-04  9.42988883e+00  3.85724035e-04  1.04999979e+01 
 3.86224035e-04  1.05000000e+01  3.86224035e-04  9.42989070e+00  3.86224035e-04  9.42988882e+00  3.86224035e-04  1.04999979e+01 
 3.86724035e-04  1.05000000e+01  3.86724035e-04  9.42989070e+00  3.86724035e-04  9.42988883e+00  3.86724035e-04  1.04999979e+01 
 3.87224035e-04  1.05000000e+01  3.87224035e-04  9.42989070e+00  3.87224035e-04  9.42988882e+00  3.87224035e-04  1.04999979e+01 
 3.87724035e-04  1.05000000e+01  3.87724035e-04  9.42989070e+00  3.87724035e-04  9.42988883e+00  3.87724035e-04  1.04999979e+01 
 3.88224035e-04  1.05000000e+01  3.88224035e-04  9.42989070e+00  3.88224035e-04  9.42988882e+00  3.88224035e-04  1.04999979e+01 
 3.88724035e-04  1.05000000e+01  3.88724035e-04  9.42989070e+00  3.88724035e-04  9.42988883e+00  3.88724035e-04  1.04999979e+01 
 3.89224035e-04  1.05000000e+01  3.89224035e-04  9.42989070e+00  3.89224035e-04  9.42988883e+00  3.89224035e-04  1.04999979e+01 
 3.89724035e-04  1.05000000e+01  3.89724035e-04  9.42989070e+00  3.89724035e-04  9.42988883e+00  3.89724035e-04  1.04999979e+01 
 3.90224035e-04  1.05000000e+01  3.90224035e-04  9.42989070e+00  3.90224035e-04  9.42988883e+00  3.90224035e-04  1.04999979e+01 
 3.90724035e-04  1.05000000e+01  3.90724035e-04  9.42989070e+00  3.90724035e-04  9.42988883e+00  3.90724035e-04  1.04999979e+01 
 3.91224035e-04  1.05000000e+01  3.91224035e-04  9.42989070e+00  3.91224035e-04  9.42988883e+00  3.91224035e-04  1.04999979e+01 
 3.91724035e-04  1.05000000e+01  3.91724035e-04  9.42989070e+00  3.91724035e-04  9.42988883e+00  3.91724035e-04  1.04999979e+01 
 3.92224035e-04  1.05000000e+01  3.92224035e-04  9.42989070e+00  3.92224035e-04  9.42988883e+00  3.92224035e-04  1.04999979e+01 
 3.92724035e-04  1.05000000e+01  3.92724035e-04  9.42989070e+00  3.92724035e-04  9.42988883e+00  3.92724035e-04  1.04999979e+01 
 3.93224035e-04  1.05000000e+01  3.93224035e-04  9.42989070e+00  3.93224035e-04  9.42988883e+00  3.93224035e-04  1.04999979e+01 
 3.93724035e-04  1.05000000e+01  3.93724035e-04  9.42989070e+00  3.93724035e-04  9.42988883e+00  3.93724035e-04  1.04999979e+01 
 3.94224035e-04  1.05000000e+01  3.94224035e-04  9.42989070e+00  3.94224035e-04  9.42988883e+00  3.94224035e-04  1.04999979e+01 
 3.94724035e-04  1.05000000e+01  3.94724035e-04  9.42989070e+00  3.94724035e-04  9.42988883e+00  3.94724035e-04  1.04999979e+01 
 3.95224035e-04  1.05000000e+01  3.95224035e-04  9.42989070e+00  3.95224035e-04  9.42988883e+00  3.95224035e-04  1.04999979e+01 
 3.95724035e-04  1.05000000e+01  3.95724035e-04  9.42989070e+00  3.95724035e-04  9.42988883e+00  3.95724035e-04  1.04999979e+01 
 3.96224035e-04  1.05000000e+01  3.96224035e-04  9.42989070e+00  3.96224035e-04  9.42988883e+00  3.96224035e-04  1.04999979e+01 
 3.96724035e-04  1.05000000e+01  3.96724035e-04  9.42989070e+00  3.96724035e-04  9.42988883e+00  3.96724035e-04  1.04999979e+01 
 3.97224035e-04  1.05000000e+01  3.97224035e-04  9.42989070e+00  3.97224035e-04  9.42988883e+00  3.97224035e-04  1.04999979e+01 
 3.97724035e-04  1.05000000e+01  3.97724035e-04  9.42989070e+00  3.97724035e-04  9.42988883e+00  3.97724035e-04  1.04999979e+01 
 3.98224035e-04  1.05000000e+01  3.98224035e-04  9.42989070e+00  3.98224035e-04  9.42988883e+00  3.98224035e-04  1.04999979e+01 
 3.98724035e-04  1.05000000e+01  3.98724035e-04  9.42989070e+00  3.98724035e-04  9.42988883e+00  3.98724035e-04  1.04999979e+01 
 3.99224035e-04  1.05000000e+01  3.99224035e-04  9.42989070e+00  3.99224035e-04  9.42988883e+00  3.99224035e-04  1.04999979e+01 
 3.99724035e-04  1.05000000e+01  3.99724035e-04  9.42989070e+00  3.99724035e-04  9.42988883e+00  3.99724035e-04  1.04999979e+01 
 4.00224035e-04  1.05000000e+01  4.00224035e-04  9.42989070e+00  4.00224035e-04  9.42988883e+00  4.00224035e-04  1.04999979e+01 
 4.00724035e-04  1.05000000e+01  4.00724035e-04  9.42989070e+00  4.00724035e-04  9.42988883e+00  4.00724035e-04  1.04999979e+01 
 4.01224035e-04  1.05000000e+01  4.01224035e-04  9.42989070e+00  4.01224035e-04  9.42988883e+00  4.01224035e-04  1.04999979e+01 
 4.01724035e-04  1.05000000e+01  4.01724035e-04  9.42989070e+00  4.01724035e-04  9.42988883e+00  4.01724035e-04  1.04999979e+01 
 4.02224035e-04  1.05000000e+01  4.02224035e-04  9.42989070e+00  4.02224035e-04  9.42988883e+00  4.02224035e-04  1.04999979e+01 
 4.02724035e-04  1.05000000e+01  4.02724035e-04  9.42989070e+00  4.02724035e-04  9.42988883e+00  4.02724035e-04  1.04999979e+01 
 4.03224035e-04  1.05000000e+01  4.03224035e-04  9.42989070e+00  4.03224035e-04  9.42988883e+00  4.03224035e-04  1.04999979e+01 
 4.03724035e-04  1.05000000e+01  4.03724035e-04  9.42989070e+00  4.03724035e-04  9.42988883e+00  4.03724035e-04  1.04999979e+01 
 4.04224035e-04  1.05000000e+01  4.04224035e-04  9.42989070e+00  4.04224035e-04  9.42988883e+00  4.04224035e-04  1.04999979e+01 
 4.04724035e-04  1.05000000e+01  4.04724035e-04  9.42989070e+00  4.04724035e-04  9.42988883e+00  4.04724035e-04  1.04999979e+01 
 4.05224035e-04  1.05000000e+01  4.05224035e-04  9.42989070e+00  4.05224035e-04  9.42988883e+00  4.05224035e-04  1.04999979e+01 
 4.05724035e-04  1.05000000e+01  4.05724035e-04  9.42989070e+00  4.05724035e-04  9.42988883e+00  4.05724035e-04  1.04999979e+01 
 4.06224035e-04  1.05000000e+01  4.06224035e-04  9.42989070e+00  4.06224035e-04  9.42988883e+00  4.06224035e-04  1.04999979e+01 
 4.06724035e-04  1.05000000e+01  4.06724035e-04  9.42989070e+00  4.06724035e-04  9.42988883e+00  4.06724035e-04  1.04999979e+01 
 4.07224035e-04  1.05000000e+01  4.07224035e-04  9.42989070e+00  4.07224035e-04  9.42988883e+00  4.07224035e-04  1.04999979e+01 
 4.07724035e-04  1.05000000e+01  4.07724035e-04  9.42989070e+00  4.07724035e-04  9.42988883e+00  4.07724035e-04  1.04999979e+01 
 4.08224035e-04  1.05000000e+01  4.08224035e-04  9.42989070e+00  4.08224035e-04  9.42988883e+00  4.08224035e-04  1.04999979e+01 
 4.08724035e-04  1.05000000e+01  4.08724035e-04  9.42989070e+00  4.08724035e-04  9.42988883e+00  4.08724035e-04  1.04999979e+01 
 4.09224035e-04  1.05000000e+01  4.09224035e-04  9.42989070e+00  4.09224035e-04  9.42988883e+00  4.09224035e-04  1.04999979e+01 
 4.09724035e-04  1.05000000e+01  4.09724035e-04  9.42989070e+00  4.09724035e-04  9.42988883e+00  4.09724035e-04  1.04999979e+01 
 4.10224035e-04  1.05000000e+01  4.10224035e-04  9.42989070e+00  4.10224035e-04  9.42988883e+00  4.10224035e-04  1.04999979e+01 
 4.10724035e-04  1.05000000e+01  4.10724035e-04  9.42989070e+00  4.10724035e-04  9.42988883e+00  4.10724035e-04  1.04999979e+01 
 4.11224035e-04  1.05000000e+01  4.11224035e-04  9.42989070e+00  4.11224035e-04  9.42988883e+00  4.11224035e-04  1.04999979e+01 
 4.11724035e-04  1.05000000e+01  4.11724035e-04  9.42989070e+00  4.11724035e-04  9.42988883e+00  4.11724035e-04  1.04999979e+01 
 4.12224035e-04  1.05000000e+01  4.12224035e-04  9.42989070e+00  4.12224035e-04  9.42988883e+00  4.12224035e-04  1.04999979e+01 
 4.12724035e-04  1.05000000e+01  4.12724035e-04  9.42989070e+00  4.12724035e-04  9.42988883e+00  4.12724035e-04  1.04999979e+01 
 4.13224035e-04  1.05000000e+01  4.13224035e-04  9.42989070e+00  4.13224035e-04  9.42988883e+00  4.13224035e-04  1.04999979e+01 
 4.13724035e-04  1.05000000e+01  4.13724035e-04  9.42989070e+00  4.13724035e-04  9.42988883e+00  4.13724035e-04  1.04999979e+01 
 4.14224035e-04  1.05000000e+01  4.14224035e-04  9.42989070e+00  4.14224035e-04  9.42988883e+00  4.14224035e-04  1.04999979e+01 
 4.14724035e-04  1.05000000e+01  4.14724035e-04  9.42989070e+00  4.14724035e-04  9.42988883e+00  4.14724035e-04  1.04999979e+01 
 4.15224035e-04  1.05000000e+01  4.15224035e-04  9.42989070e+00  4.15224035e-04  9.42988883e+00  4.15224035e-04  1.04999979e+01 
 4.15724035e-04  1.05000000e+01  4.15724035e-04  9.42989070e+00  4.15724035e-04  9.42988883e+00  4.15724035e-04  1.04999979e+01 
 4.16224035e-04  1.05000000e+01  4.16224035e-04  9.42989070e+00  4.16224035e-04  9.42988883e+00  4.16224035e-04  1.04999979e+01 
 4.16724035e-04  1.05000000e+01  4.16724035e-04  9.42989070e+00  4.16724035e-04  9.42988883e+00  4.16724035e-04  1.04999979e+01 
 4.17224035e-04  1.05000000e+01  4.17224035e-04  9.42989070e+00  4.17224035e-04  9.42988883e+00  4.17224035e-04  1.04999979e+01 
 4.17724035e-04  1.05000000e+01  4.17724035e-04  9.42989070e+00  4.17724035e-04  9.42988883e+00  4.17724035e-04  1.04999979e+01 
 4.18224035e-04  1.05000000e+01  4.18224035e-04  9.42989070e+00  4.18224035e-04  9.42988883e+00  4.18224035e-04  1.04999979e+01 
 4.18724035e-04  1.05000000e+01  4.18724035e-04  9.42989070e+00  4.18724035e-04  9.42988883e+00  4.18724035e-04  1.04999979e+01 
 4.19224035e-04  1.05000000e+01  4.19224035e-04  9.42989070e+00  4.19224035e-04  9.42988883e+00  4.19224035e-04  1.04999979e+01 
 4.19724035e-04  1.05000000e+01  4.19724035e-04  9.42989070e+00  4.19724035e-04  9.42988883e+00  4.19724035e-04  1.04999979e+01 
 4.20224035e-04  1.05000000e+01  4.20224035e-04  9.42989070e+00  4.20224035e-04  9.42988883e+00  4.20224035e-04  1.04999979e+01 
 4.20724035e-04  1.05000000e+01  4.20724035e-04  9.42989070e+00  4.20724035e-04  9.42988883e+00  4.20724035e-04  1.04999979e+01 
 4.21224035e-04  1.05000000e+01  4.21224035e-04  9.42989070e+00  4.21224035e-04  9.42988883e+00  4.21224035e-04  1.04999979e+01 
 4.21724035e-04  1.05000000e+01  4.21724035e-04  9.42989070e+00  4.21724035e-04  9.42988883e+00  4.21724035e-04  1.04999979e+01 
 4.22224035e-04  1.05000000e+01  4.22224035e-04  9.42989070e+00  4.22224035e-04  9.42988883e+00  4.22224035e-04  1.04999979e+01 
 4.22724035e-04  1.05000000e+01  4.22724035e-04  9.42989070e+00  4.22724035e-04  9.42988883e+00  4.22724035e-04  1.04999979e+01 
 4.23224035e-04  1.05000000e+01  4.23224035e-04  9.42989070e+00  4.23224035e-04  9.42988883e+00  4.23224035e-04  1.04999979e+01 
 4.23724035e-04  1.05000000e+01  4.23724035e-04  9.42989070e+00  4.23724035e-04  9.42988883e+00  4.23724035e-04  1.04999979e+01 
 4.24224035e-04  1.05000000e+01  4.24224035e-04  9.42989070e+00  4.24224035e-04  9.42988883e+00  4.24224035e-04  1.04999979e+01 
 4.24724035e-04  1.05000000e+01  4.24724035e-04  9.42989070e+00  4.24724035e-04  9.42988883e+00  4.24724035e-04  1.04999979e+01 
 4.25224035e-04  1.05000000e+01  4.25224035e-04  9.42989070e+00  4.25224035e-04  9.42988883e+00  4.25224035e-04  1.04999979e+01 
 4.25724035e-04  1.05000000e+01  4.25724035e-04  9.42989070e+00  4.25724035e-04  9.42988883e+00  4.25724035e-04  1.04999979e+01 
 4.26224035e-04  1.05000000e+01  4.26224035e-04  9.42989070e+00  4.26224035e-04  9.42988883e+00  4.26224035e-04  1.04999979e+01 
 4.26724035e-04  1.05000000e+01  4.26724035e-04  9.42989070e+00  4.26724035e-04  9.42988883e+00  4.26724035e-04  1.04999979e+01 
 4.27224035e-04  1.05000000e+01  4.27224035e-04  9.42989070e+00  4.27224035e-04  9.42988883e+00  4.27224035e-04  1.04999979e+01 
 4.27724035e-04  1.05000000e+01  4.27724035e-04  9.42989070e+00  4.27724035e-04  9.42988883e+00  4.27724035e-04  1.04999979e+01 
 4.28224035e-04  1.05000000e+01  4.28224035e-04  9.42989070e+00  4.28224035e-04  9.42988883e+00  4.28224035e-04  1.04999979e+01 
 4.28724035e-04  1.05000000e+01  4.28724035e-04  9.42989070e+00  4.28724035e-04  9.42988883e+00  4.28724035e-04  1.04999979e+01 
 4.29224035e-04  1.05000000e+01  4.29224035e-04  9.42989070e+00  4.29224035e-04  9.42988883e+00  4.29224035e-04  1.04999979e+01 
 4.29724035e-04  1.05000000e+01  4.29724035e-04  9.42989070e+00  4.29724035e-04  9.42988883e+00  4.29724035e-04  1.04999979e+01 
 4.30224035e-04  1.05000000e+01  4.30224035e-04  9.42989070e+00  4.30224035e-04  9.42988883e+00  4.30224035e-04  1.04999979e+01 
 4.30724035e-04  1.05000000e+01  4.30724035e-04  9.42989070e+00  4.30724035e-04  9.42988883e+00  4.30724035e-04  1.04999979e+01 
 4.31224035e-04  1.05000000e+01  4.31224035e-04  9.42989070e+00  4.31224035e-04  9.42988883e+00  4.31224035e-04  1.04999979e+01 
 4.31724035e-04  1.05000000e+01  4.31724035e-04  9.42989070e+00  4.31724035e-04  9.42988883e+00  4.31724035e-04  1.04999979e+01 
 4.32224035e-04  1.05000000e+01  4.32224035e-04  9.42989070e+00  4.32224035e-04  9.42988883e+00  4.32224035e-04  1.04999979e+01 
 4.32724035e-04  1.05000000e+01  4.32724035e-04  9.42989070e+00  4.32724035e-04  9.42988883e+00  4.32724035e-04  1.04999979e+01 
 4.33224035e-04  1.05000000e+01  4.33224035e-04  9.42989070e+00  4.33224035e-04  9.42988883e+00  4.33224035e-04  1.04999979e+01 
 4.33724035e-04  1.05000000e+01  4.33724035e-04  9.42989070e+00  4.33724035e-04  9.42988883e+00  4.33724035e-04  1.04999979e+01 
 4.34224035e-04  1.05000000e+01  4.34224035e-04  9.42989070e+00  4.34224035e-04  9.42988883e+00  4.34224035e-04  1.04999979e+01 
 4.34724035e-04  1.05000000e+01  4.34724035e-04  9.42989070e+00  4.34724035e-04  9.42988883e+00  4.34724035e-04  1.04999979e+01 
 4.35224035e-04  1.05000000e+01  4.35224035e-04  9.42989070e+00  4.35224035e-04  9.42988883e+00  4.35224035e-04  1.04999979e+01 
 4.35724035e-04  1.05000000e+01  4.35724035e-04  9.42989070e+00  4.35724035e-04  9.42988883e+00  4.35724035e-04  1.04999979e+01 
 4.36224035e-04  1.05000000e+01  4.36224035e-04  9.42989070e+00  4.36224035e-04  9.42988883e+00  4.36224035e-04  1.04999979e+01 
 4.36724035e-04  1.05000000e+01  4.36724035e-04  9.42989070e+00  4.36724035e-04  9.42988883e+00  4.36724035e-04  1.04999979e+01 
 4.37224035e-04  1.05000000e+01  4.37224035e-04  9.42989070e+00  4.37224035e-04  9.42988883e+00  4.37224035e-04  1.04999979e+01 
 4.37724035e-04  1.05000000e+01  4.37724035e-04  9.42989070e+00  4.37724035e-04  9.42988883e+00  4.37724035e-04  1.04999979e+01 
 4.38224035e-04  1.05000000e+01  4.38224035e-04  9.42989070e+00  4.38224035e-04  9.42988883e+00  4.38224035e-04  1.04999979e+01 
 4.38724035e-04  1.05000000e+01  4.38724035e-04  9.42989070e+00  4.38724035e-04  9.42988883e+00  4.38724035e-04  1.04999979e+01 
 4.39224035e-04  1.05000000e+01  4.39224035e-04  9.42989070e+00  4.39224035e-04  9.42988883e+00  4.39224035e-04  1.04999979e+01 
 4.39724035e-04  1.05000000e+01  4.39724035e-04  9.42989070e+00  4.39724035e-04  9.42988883e+00  4.39724035e-04  1.04999979e+01 
 4.40224035e-04  1.05000000e+01  4.40224035e-04  9.42989070e+00  4.40224035e-04  9.42988883e+00  4.40224035e-04  1.04999979e+01 
 4.40724035e-04  1.05000000e+01  4.40724035e-04  9.42989070e+00  4.40724035e-04  9.42988883e+00  4.40724035e-04  1.04999979e+01 
 4.41224035e-04  1.05000000e+01  4.41224035e-04  9.42989070e+00  4.41224035e-04  9.42988883e+00  4.41224035e-04  1.04999979e+01 
 4.41724035e-04  1.05000000e+01  4.41724035e-04  9.42989070e+00  4.41724035e-04  9.42988883e+00  4.41724035e-04  1.04999979e+01 
 4.42224035e-04  1.05000000e+01  4.42224035e-04  9.42989070e+00  4.42224035e-04  9.42988883e+00  4.42224035e-04  1.04999979e+01 
 4.42724035e-04  1.05000000e+01  4.42724035e-04  9.42989070e+00  4.42724035e-04  9.42988883e+00  4.42724035e-04  1.04999979e+01 
 4.43224035e-04  1.05000000e+01  4.43224035e-04  9.42989070e+00  4.43224035e-04  9.42988883e+00  4.43224035e-04  1.04999979e+01 
 4.43724035e-04  1.05000000e+01  4.43724035e-04  9.42989070e+00  4.43724035e-04  9.42988883e+00  4.43724035e-04  1.04999979e+01 
 4.44224035e-04  1.05000000e+01  4.44224035e-04  9.42989070e+00  4.44224035e-04  9.42988883e+00  4.44224035e-04  1.04999979e+01 
 4.44724035e-04  1.05000000e+01  4.44724035e-04  9.42989070e+00  4.44724035e-04  9.42988883e+00  4.44724035e-04  1.04999979e+01 
 4.45224035e-04  1.05000000e+01  4.45224035e-04  9.42989070e+00  4.45224035e-04  9.42988883e+00  4.45224035e-04  1.04999979e+01 
 4.45724035e-04  1.05000000e+01  4.45724035e-04  9.42989070e+00  4.45724035e-04  9.42988883e+00  4.45724035e-04  1.04999979e+01 
 4.46224035e-04  1.05000000e+01  4.46224035e-04  9.42989070e+00  4.46224035e-04  9.42988883e+00  4.46224035e-04  1.04999979e+01 
 4.46724035e-04  1.05000000e+01  4.46724035e-04  9.42989070e+00  4.46724035e-04  9.42988883e+00  4.46724035e-04  1.04999979e+01 
 4.47224035e-04  1.05000000e+01  4.47224035e-04  9.42989070e+00  4.47224035e-04  9.42988883e+00  4.47224035e-04  1.04999979e+01 
 4.47724035e-04  1.05000000e+01  4.47724035e-04  9.42989070e+00  4.47724035e-04  9.42988883e+00  4.47724035e-04  1.04999979e+01 
 4.48224035e-04  1.05000000e+01  4.48224035e-04  9.42989070e+00  4.48224035e-04  9.42988883e+00  4.48224035e-04  1.04999979e+01 
 4.48724035e-04  1.05000000e+01  4.48724035e-04  9.42989070e+00  4.48724035e-04  9.42988883e+00  4.48724035e-04  1.04999979e+01 
 4.49224035e-04  1.05000000e+01  4.49224035e-04  9.42989070e+00  4.49224035e-04  9.42988883e+00  4.49224035e-04  1.04999979e+01 
 4.49724035e-04  1.05000000e+01  4.49724035e-04  9.42989070e+00  4.49724035e-04  9.42988883e+00  4.49724035e-04  1.04999979e+01 
 4.50224035e-04  1.05000000e+01  4.50224035e-04  9.42989070e+00  4.50224035e-04  9.42988883e+00  4.50224035e-04  1.04999979e+01 
 4.50724035e-04  1.05000000e+01  4.50724035e-04  9.42989070e+00  4.50724035e-04  9.42988883e+00  4.50724035e-04  1.04999979e+01 
 4.51224035e-04  1.05000000e+01  4.51224035e-04  9.42989070e+00  4.51224035e-04  9.42988883e+00  4.51224035e-04  1.04999979e+01 
 4.51724035e-04  1.05000000e+01  4.51724035e-04  9.42989070e+00  4.51724035e-04  9.42988883e+00  4.51724035e-04  1.04999979e+01 
 4.52224035e-04  1.05000000e+01  4.52224035e-04  9.42989070e+00  4.52224035e-04  9.42988883e+00  4.52224035e-04  1.04999979e+01 
 4.52724035e-04  1.05000000e+01  4.52724035e-04  9.42989070e+00  4.52724035e-04  9.42988883e+00  4.52724035e-04  1.04999979e+01 
 4.53224035e-04  1.05000000e+01  4.53224035e-04  9.42989070e+00  4.53224035e-04  9.42988883e+00  4.53224035e-04  1.04999979e+01 
