 time            v(bvdd)         v(bypass_en)    v(ea_en)        v(ref_sel)      v(uvov_en)      v(ilim_en)      v(pass_off)    
 6.73162257e-06  6.73162257e+00  2.41836079e-08  4.99999996e+00  2.61721949e-08  4.99999996e+00  4.99999996e+00  4.99999997e+00 
 6.74162257e-06  6.74162257e+00  2.42089655e-08  4.99999996e+00  2.61722489e-08  4.99999996e+00  4.99999996e+00  4.99999997e+00 
 6.75162257e-06  6.75162257e+00  2.42355171e-08  4.99999996e+00  2.61722914e-08  4.99999996e+00  4.99999996e+00  4.99999997e+00 
 6.76162257e-06  6.76162257e+00  2.42630042e-08  4.99999996e+00  2.61723301e-08  4.99999996e+00  4.99999996e+00  4.99999997e+00 
 6.77162257e-06  6.77162257e+00  2.42912177e-08  4.99999996e+00  2.61723749e-08  4.99999996e+00  4.99999996e+00  4.99999997e+00 
 6.78162257e-06  6.78162257e+00  2.43200203e-08  4.99999997e+00  2.61724056e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 6.79162257e-06  6.79162257e+00  2.43493030e-08  4.99999997e+00  2.61724434e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 6.80162257e-06  6.80162257e+00  2.43789533e-08  4.99999997e+00  2.61724820e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 6.81162257e-06  6.81162257e+00  2.44089081e-08  4.99999997e+00  2.61725203e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 6.82162257e-06  6.82162257e+00  2.44391389e-08  4.99999997e+00  2.61725639e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 6.83162257e-06  6.83162257e+00  2.44695905e-08  4.99999997e+00  2.61726157e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 6.84162257e-06  6.84162257e+00  2.45003009e-08  4.99999997e+00  2.61726731e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 6.85162257e-06  6.85162257e+00  2.45312188e-08  4.99999997e+00  2.61727398e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 6.86162257e-06  6.86162257e+00  2.45624001e-08  4.99999997e+00  2.61728166e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 6.87162257e-06  6.87162257e+00  2.45938625e-08  4.99999997e+00  2.61729066e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 6.88162257e-06  6.88162257e+00  2.46256819e-08  4.99999997e+00  2.61730134e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 6.89162257e-06  6.89162257e+00  2.46579073e-08  4.99999997e+00  2.61731309e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 6.90162257e-06  6.90162257e+00  2.46906435e-08  4.99999997e+00  2.61732697e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 6.91162257e-06  6.91162257e+00  2.47239614e-08  4.99999997e+00  2.61734311e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 6.92162257e-06  6.92162257e+00  2.47579783e-08  4.99999997e+00  2.61736146e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 6.93162257e-06  6.93162257e+00  2.47928157e-08  4.99999997e+00  2.61738268e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 6.94162257e-06  6.94162257e+00  2.48286534e-08  4.99999997e+00  2.61740670e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 6.95162257e-06  6.95162257e+00  2.48656475e-08  4.99999997e+00  2.61743321e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 6.96162257e-06  6.96162257e+00  2.49039507e-08  4.99999997e+00  2.61746327e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 6.97162257e-06  6.97162257e+00  2.49437834e-08  4.99999997e+00  2.61749704e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 6.98162257e-06  6.98162257e+00  2.49853130e-08  4.99999997e+00  2.61753371e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 6.99162257e-06  6.99162257e+00  2.50287969e-08  4.99999997e+00  2.61757395e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.00162257e-06  7.00162257e+00  2.50744286e-08  4.99999997e+00  2.61761820e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.01162257e-06  7.01162257e+00  2.51224307e-08  4.99999997e+00  2.61766563e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.02162257e-06  7.02162257e+00  2.51730204e-08  4.99999997e+00  2.61771573e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.03162257e-06  7.03162257e+00  2.52263901e-08  4.99999997e+00  2.61776861e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.04162257e-06  7.04162257e+00  2.52827206e-08  4.99999997e+00  2.61782418e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.05162257e-06  7.05162257e+00  2.53421817e-08  4.99999997e+00  2.61788125e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.06162257e-06  7.06162257e+00  2.54049159e-08  4.99999997e+00  2.61793964e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.07162257e-06  7.07162257e+00  2.54710285e-08  4.99999997e+00  2.61799834e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.08162257e-06  7.08162257e+00  2.55405262e-08  4.99999997e+00  2.61805613e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.09162257e-06  7.09162257e+00  2.56134527e-08  4.99999997e+00  2.61811302e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.10162257e-06  7.10162257e+00  2.56897054e-08  4.99999997e+00  2.61816708e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.11162257e-06  7.11162257e+00  2.57692319e-08  4.99999997e+00  2.61821850e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.12162257e-06  7.12162257e+00  2.58518347e-08  4.99999997e+00  2.61826534e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.13162257e-06  7.13162257e+00  2.59372750e-08  4.99999997e+00  2.61830680e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.14162257e-06  7.14162257e+00  2.60253096e-08  4.99999997e+00  2.61834255e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.15162257e-06  7.15162257e+00  2.61155847e-08  4.99999997e+00  2.61837176e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.16162257e-06  7.16162257e+00  2.62077009e-08  4.99999997e+00  2.61839243e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.17162257e-06  7.17162257e+00  2.63012684e-08  4.99999997e+00  2.61840524e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.18162257e-06  7.18162257e+00  2.63957988e-08  4.99999997e+00  2.61840966e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.19162257e-06  7.19162257e+00  2.64907430e-08  4.99999997e+00  2.61840355e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.20162257e-06  7.20162257e+00  2.65855464e-08  4.99999997e+00  2.61838730e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.21162257e-06  7.21162257e+00  2.66796331e-08  4.99999997e+00  2.61836006e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.22162257e-06  7.22162257e+00  2.67723541e-08  4.99999997e+00  2.61832038e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.23162257e-06  7.23162257e+00  2.68630558e-08  4.99999997e+00  2.61826898e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.24162257e-06  7.24162257e+00  2.69509708e-08  4.99999997e+00  2.61820305e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.25162257e-06  7.25162257e+00  2.70353891e-08  4.99999997e+00  2.61812223e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.26162257e-06  7.26162257e+00  2.71154428e-08  4.99999997e+00  2.61802533e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.27162257e-06  7.27162257e+00  2.71902748e-08  4.99999997e+00  2.61791039e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.28162257e-06  7.28162257e+00  2.72589195e-08  4.99999997e+00  2.61777653e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.29162257e-06  7.29162257e+00  2.73203365e-08  4.99999997e+00  2.61762156e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.30162257e-06  7.30162257e+00  2.73734381e-08  4.99999997e+00  2.61744402e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.31162257e-06  7.31162257e+00  2.74170289e-08  4.99999997e+00  2.61724178e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.32162257e-06  7.32162257e+00  2.74498871e-08  4.99999997e+00  2.61701459e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.33162257e-06  7.33162257e+00  2.74706379e-08  4.99999997e+00  2.61675959e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.34162257e-06  7.34162257e+00  2.74778955e-08  4.99999997e+00  2.61647669e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.35162257e-06  7.35162257e+00  2.74702344e-08  4.99999997e+00  2.61616442e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.36162257e-06  7.36162257e+00  2.74461771e-08  4.99999997e+00  2.61582355e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.37162257e-06  7.37162257e+00  2.74042234e-08  4.99999997e+00  2.61545328e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.38162257e-06  7.38162257e+00  2.73428777e-08  4.99999997e+00  2.61505548e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.39162257e-06  7.39162257e+00  2.72607636e-08  4.99999997e+00  2.61463163e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.40162257e-06  7.40162257e+00  2.71565108e-08  4.99999997e+00  2.61418439e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.41162257e-06  7.41162257e+00  2.70289332e-08  4.99999997e+00  2.61371742e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.42162257e-06  7.42162257e+00  2.68770538e-08  4.99999997e+00  2.61323561e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.43162257e-06  7.43162257e+00  2.67000614e-08  4.99999997e+00  2.61274377e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.44162257e-06  7.44162257e+00  2.64974152e-08  4.99999997e+00  2.61224889e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.45162257e-06  7.45162257e+00  2.62689552e-08  4.99999997e+00  2.61175866e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.46162257e-06  7.46162257e+00  2.60148745e-08  4.99999997e+00  2.61128156e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.47162257e-06  7.47162257e+00  2.57357539e-08  4.99999997e+00  2.61082621e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.48162257e-06  7.48162257e+00  2.54326689e-08  4.99999997e+00  2.61040275e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.49162257e-06  7.49162257e+00  2.51071782e-08  4.99999997e+00  2.61002207e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.50162257e-06  7.50162257e+00  2.47612856e-08  4.99999997e+00  2.60969308e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.51162257e-06  7.51162257e+00  2.43975893e-08  4.99999997e+00  2.60942707e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.52162257e-06  7.52162257e+00  2.40191539e-08  4.99999997e+00  2.60923348e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.53162257e-06  7.53162257e+00  2.36295118e-08  4.99999997e+00  2.60912081e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.54162257e-06  7.54162257e+00  2.32326647e-08  4.99999997e+00  2.60909649e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.55162257e-06  7.55162257e+00  2.28329550e-08  4.99999997e+00  2.60916710e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.56162257e-06  7.56162257e+00  2.24350645e-08  4.99999997e+00  2.60933597e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.57162257e-06  7.57162257e+00  2.20438900e-08  4.99999997e+00  2.60960573e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.58162257e-06  7.58162257e+00  2.16714513e-08  4.99999997e+00  2.60996544e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.59162257e-06  7.59162257e+00  2.13026710e-08  4.99999997e+00  2.61044562e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.60162257e-06  7.60162257e+00  2.09582987e-08  4.99999997e+00  2.61100572e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.61162257e-06  7.61162257e+00  2.06431432e-08  4.99999997e+00  2.61164302e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.62162257e-06  7.62162257e+00  2.03589180e-08  4.99999997e+00  2.61235232e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.63162257e-06  7.63162257e+00  2.01086862e-08  4.99999997e+00  2.61312202e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.64162257e-06  7.64162257e+00  1.98955743e-08  4.99999997e+00  2.61393686e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.65162257e-06  7.65162257e+00  1.97221961e-08  4.99999997e+00  2.61478031e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.66162257e-06  7.66162257e+00  1.95903130e-08  4.99999997e+00  2.61563601e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.67162257e-06  7.67162257e+00  1.95009405e-08  4.99999997e+00  2.61648677e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.68162257e-06  7.68162257e+00  1.94542633e-08  4.99999997e+00  2.61731641e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.69162257e-06  7.69162257e+00  1.94497408e-08  4.99999997e+00  2.61811030e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.70162257e-06  7.70162257e+00  1.94859880e-08  4.99999997e+00  2.61885271e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.71162257e-06  7.71162257e+00  1.95610446e-08  4.99999997e+00  2.61953343e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.72162257e-06  7.72162257e+00  1.96722942e-08  4.99999997e+00  2.62014266e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.73162257e-06  7.73162257e+00  1.98166220e-08  4.99999997e+00  2.62067235e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.74162257e-06  7.74162257e+00  1.99905467e-08  4.99999997e+00  2.62111876e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.75162257e-06  7.75162257e+00  2.01902506e-08  4.99999997e+00  2.62147941e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.76162257e-06  7.76162257e+00  2.04117726e-08  4.99999997e+00  2.62175435e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.77162257e-06  7.77162257e+00  2.06510743e-08  4.99999997e+00  2.62194634e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.78162257e-06  7.78162257e+00  2.09041777e-08  4.99999997e+00  2.62206054e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.79162257e-06  7.79162257e+00  2.11694435e-08  4.99999997e+00  2.62209835e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.80162257e-06  7.80162257e+00  2.14415139e-08  4.99999997e+00  2.62207140e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.81162257e-06  7.81162257e+00  2.17086202e-08  4.99999997e+00  2.62199960e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.82162257e-06  7.82162257e+00  2.19792424e-08  4.99999997e+00  2.62186897e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.83162257e-06  7.83162257e+00  2.22485331e-08  4.99999997e+00  2.62169539e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.84162257e-06  7.84162257e+00  2.25126648e-08  4.99999997e+00  2.62148988e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.85162257e-06  7.85162257e+00  2.27694169e-08  4.99999997e+00  2.62126102e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.86162257e-06  7.86162257e+00  2.30171593e-08  4.99999997e+00  2.62101507e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.87162257e-06  7.87162257e+00  2.32546811e-08  4.99999997e+00  2.62075869e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.88162257e-06  7.88162257e+00  2.34810386e-08  4.99999997e+00  2.62049762e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.89162257e-06  7.89162257e+00  2.36955733e-08  4.99999997e+00  2.62023661e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.90162257e-06  7.90162257e+00  2.38978586e-08  4.99999997e+00  2.61997887e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.91162257e-06  7.91162257e+00  2.40877243e-08  4.99999997e+00  2.61972880e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.92162257e-06  7.92162257e+00  2.42652175e-08  4.99999997e+00  2.61948794e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.93162257e-06  7.93162257e+00  2.44304855e-08  4.99999997e+00  2.61925882e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.94162257e-06  7.94162257e+00  2.45838134e-08  4.99999997e+00  2.61904198e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.95162257e-06  7.95162257e+00  2.47256274e-08  4.99999997e+00  2.61883855e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.96162257e-06  7.96162257e+00  2.48563891e-08  4.99999997e+00  2.61864872e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.97162257e-06  7.97162257e+00  2.49766715e-08  4.99999997e+00  2.61847233e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.98162257e-06  7.98162257e+00  2.50870232e-08  4.99999997e+00  2.61831006e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 7.99162257e-06  7.99162257e+00  2.51880297e-08  4.99999997e+00  2.61816009e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.00162257e-06  8.00162257e+00  2.52803130e-08  4.99999997e+00  2.61802247e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.01162257e-06  8.01162257e+00  2.53644530e-08  4.99999997e+00  2.61789679e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.02162257e-06  8.02162257e+00  2.54435580e-08  4.99999997e+00  2.61778335e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.03162257e-06  8.03162257e+00  2.55137971e-08  4.99999997e+00  2.61767561e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.04162257e-06  8.04162257e+00  2.55755783e-08  4.99999997e+00  2.61758036e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.05162257e-06  8.05162257e+00  2.56318473e-08  4.99999997e+00  2.61749673e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.06162257e-06  8.06162257e+00  2.56830277e-08  4.99999997e+00  2.61741855e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.07162257e-06  8.07162257e+00  2.57294419e-08  4.99999997e+00  2.61734737e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.08162257e-06  8.08162257e+00  2.57713817e-08  4.99999997e+00  2.61728296e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.09162257e-06  8.09162257e+00  2.58092285e-08  4.99999997e+00  2.61722480e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.10162257e-06  8.10162257e+00  2.58433239e-08  4.99999997e+00  2.61717269e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.11162257e-06  8.11162257e+00  2.58739821e-08  4.99999997e+00  2.61712534e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.12162257e-06  8.12162257e+00  2.59015434e-08  4.99999997e+00  2.61708284e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.13162257e-06  8.13162257e+00  2.59262615e-08  4.99999997e+00  2.61704475e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.14162257e-06  8.14162257e+00  2.59484304e-08  4.99999997e+00  2.61701039e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.15162257e-06  8.15162257e+00  2.59682800e-08  4.99999997e+00  2.61697959e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.16162257e-06  8.16162257e+00  2.59860328e-08  4.99999997e+00  2.61695208e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.17162257e-06  8.17162257e+00  2.60019027e-08  4.99999997e+00  2.61692765e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.18162257e-06  8.18162257e+00  2.60160539e-08  4.99999997e+00  2.61690534e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.19162257e-06  8.19162257e+00  2.60286612e-08  4.99999997e+00  2.61688560e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.20162257e-06  8.20162257e+00  2.60399307e-08  4.99999997e+00  2.61686838e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.21162257e-06  8.21162257e+00  2.60499518e-08  4.99999997e+00  2.61685261e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.22162257e-06  8.22162257e+00  2.60588721e-08  4.99999997e+00  2.61683916e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.23162257e-06  8.23162257e+00  2.60667959e-08  4.99999997e+00  2.61682690e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.24162257e-06  8.24162257e+00  2.60738419e-08  4.99999997e+00  2.61681641e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.25162257e-06  8.25162257e+00  2.60800938e-08  4.99999997e+00  2.61680650e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.26162257e-06  8.26162257e+00  2.60856809e-08  4.99999997e+00  2.61679839e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.27162257e-06  8.27162257e+00  2.60906471e-08  4.99999997e+00  2.61679104e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.28162257e-06  8.28162257e+00  2.60950666e-08  4.99999997e+00  2.61678451e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.29162257e-06  8.29162257e+00  2.60989870e-08  4.99999997e+00  2.61677889e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.30162257e-06  8.30162257e+00  2.61024710e-08  4.99999997e+00  2.61677424e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.31162257e-06  8.31162257e+00  2.61055897e-08  4.99999997e+00  2.61677006e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.32162257e-06  8.32162257e+00  2.61083909e-08  4.99999997e+00  2.61676647e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.33162257e-06  8.33162257e+00  2.61109011e-08  4.99999997e+00  2.61676316e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.34162257e-06  8.34162257e+00  2.61131580e-08  4.99999997e+00  2.61676053e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
 8.35162257e-06  8.35162257e+00  2.61152009e-08  4.99999997e+00  2.61675818e-08  4.99999997e+00  4.99999997e+00  4.99999997e+00 
