 6.03869119e-04 -2.53744943e-02  6.03869119e-04  4.52435375e-01 
 6.13869119e-04 -2.53744946e-02  6.13869119e-04  4.52432291e-01 
 6.23869119e-04 -2.53744943e-02  6.23869119e-04  4.52429554e-01 
 6.33869119e-04 -2.53744946e-02  6.33869119e-04  4.52427122e-01 
 6.43869119e-04 -2.53744943e-02  6.43869119e-04  4.52424964e-01 
 6.53869119e-04 -2.53744946e-02  6.53869119e-04  4.52423046e-01 
 6.63869119e-04 -2.53744943e-02  6.63869119e-04  4.52421344e-01 
 6.73869119e-04 -2.53744946e-02  6.73869119e-04  4.52419831e-01 
 6.83869119e-04 -2.53744943e-02  6.83869119e-04  4.52418489e-01 
 6.93869119e-04 -2.53744946e-02  6.93869119e-04  4.52417296e-01 
 7.03869119e-04 -2.53744943e-02  7.03869119e-04  4.52416238e-01 
 7.13869119e-04 -2.53744946e-02  7.13869119e-04  4.52415297e-01 
 7.23869119e-04 -2.53744943e-02  7.23869119e-04  4.52414463e-01 
 7.33869119e-04 -2.53744946e-02  7.33869119e-04  4.52413720e-01 
 7.43869119e-04 -2.53744943e-02  7.43869119e-04  4.52413063e-01 
 7.53869119e-04 -2.53744946e-02  7.53869119e-04  4.52412477e-01 
 7.63869119e-04 -2.53744943e-02  7.63869119e-04  4.52411958e-01 
 7.73869119e-04 -2.53744946e-02  7.73869119e-04  4.52411496e-01 
 7.83869119e-04 -2.53744943e-02  7.83869119e-04  4.52411087e-01 
 7.93869119e-04 -2.53744946e-02  7.93869119e-04  4.52410723e-01 
 8.03869119e-04 -2.53744943e-02  8.03869119e-04  4.52410401e-01 
 8.13869119e-04 -2.53744946e-02  8.13869119e-04  4.52410113e-01 
 8.23869119e-04 -2.53744943e-02  8.23869119e-04  4.52409859e-01 
 8.33869119e-04 -2.53744946e-02  8.33869119e-04  4.52409632e-01 
 8.43869119e-04 -2.53744943e-02  8.43869119e-04  4.52409432e-01 
 8.53869119e-04 -2.53744946e-02  8.53869119e-04  4.52409253e-01 
 8.63869119e-04 -2.53744943e-02  8.63869119e-04  4.52409095e-01 
 8.73869119e-04 -2.53744946e-02  8.73869119e-04  4.52408953e-01 
 8.83869119e-04 -2.53744943e-02  8.83869119e-04  4.52408829e-01 
 8.93869119e-04 -2.53744946e-02  8.93869119e-04  4.52408717e-01 
 9.03869119e-04 -2.53744943e-02  9.03869119e-04  4.52408620e-01 
 9.13869119e-04 -2.53744946e-02  9.13869119e-04  4.52408531e-01 
 9.23869119e-04 -2.53744943e-02  9.23869119e-04  4.52408455e-01 
 9.33869119e-04 -2.53744946e-02  9.33869119e-04  4.52408385e-01 
 9.43869119e-04 -2.53744943e-02  9.43869119e-04  4.52408324e-01 
 9.53869119e-04 -2.53744946e-02  9.53869119e-04  4.52408269e-01 
 9.63869119e-04 -2.53744943e-02  9.63869119e-04  4.52408221e-01 
 9.73869119e-04 -2.53744946e-02  9.73869119e-04  4.52408178e-01 
 9.83869119e-04 -2.53744943e-02  9.83869119e-04  4.52408140e-01 
 9.93869119e-04 -2.53744946e-02  9.93869119e-04  4.52408106e-01 
 1.00386912e-03 -2.53744943e-02  1.00386912e-03  4.52408076e-01 
 1.01386912e-03 -2.53744946e-02  1.01386912e-03  4.52408049e-01 
 1.02386912e-03 -2.53744943e-02  1.02386912e-03  4.52408026e-01 
 1.03386912e-03 -2.53744946e-02  1.03386912e-03  4.52408004e-01 
 1.04386912e-03 -2.53744943e-02  1.04386912e-03  4.52407986e-01 
 1.05386912e-03 -2.53744946e-02  1.05386912e-03  4.52407969e-01 
 1.06386912e-03 -2.53744943e-02  1.06386912e-03  4.52407955e-01 
 1.07386912e-03 -2.53744946e-02  1.07386912e-03  4.52407941e-01 
 1.08386912e-03 -2.53744943e-02  1.08386912e-03  4.52407930e-01 
 1.09386912e-03 -2.53744946e-02  1.09386912e-03  4.52407919e-01 
 1.10386912e-03 -2.53744943e-02  1.10386912e-03  4.52407911e-01 
 1.11386912e-03 -2.53744946e-02  1.11386912e-03  4.52407902e-01 
 1.12386912e-03 -2.53744943e-02  1.12386912e-03  4.52407895e-01 
 1.13386912e-03 -2.53744946e-02  1.13386912e-03  4.52407888e-01 
 1.14386912e-03 -2.53744943e-02  1.14386912e-03  4.52407883e-01 
 1.15386912e-03 -2.53744946e-02  1.15386912e-03  4.52407877e-01 
 1.16386912e-03 -2.53744943e-02  1.16386912e-03  4.52407873e-01 
