 5.38056590e-06  5.05716266e-04  5.38056590e-06  2.66768399e+00  5.38056590e-06  6.07223952e-01  5.38056590e-06  3.76633792e+00 
 5.53116786e-06  1.18164628e-03  5.53116786e-06  2.69243647e+00  5.53116786e-06  1.06606436e+00  5.53116786e-06  3.83483992e+00 
 5.63655441e-06  1.91495391e-03  5.63655441e-06  2.70915494e+00  5.63655441e-06  1.44771068e+00  5.63655441e-06  3.71480967e+00 
 5.73865582e-06  2.85977382e-03  5.73865582e-06  2.72783092e+00  5.73865582e-06  1.75721896e+00  5.73865582e-06  3.29189102e+00 
 5.79241257e-06  3.39779493e-03  5.79241257e-06  2.76886619e+00  5.79241257e-06  1.79403475e+00  5.79241257e-06  3.20809973e+00 
 5.84643163e-06  3.99601482e-03  5.84643163e-06  2.77925745e+00  5.84643163e-06  1.80722485e+00  5.84643163e-06  3.25062127e+00 
 5.89864713e-06  4.64500097e-03  5.89864713e-06  2.78662536e+00  5.89864713e-06  1.82185545e+00  5.89864713e-06  3.28750472e+00 
 5.95359644e-06  5.40830093e-03  5.95359644e-06  2.79604128e+00  5.95359644e-06  1.83690730e+00  5.95359644e-06  3.32509386e+00 
 6.06349505e-06  7.21587761e-03  6.06349505e-06  2.81057764e+00  6.06349505e-06  1.86525171e+00  6.06349505e-06  3.40709039e+00 
 6.28329226e-06  1.22052675e-02  6.28329226e-06  2.82484099e+00  6.28329226e-06  1.90845609e+00  6.28329226e-06  3.61141758e+00 
 6.47726008e-06  1.82513706e-02  6.47726008e-06  2.84182513e+00  6.47726008e-06  1.83513287e+00  6.47726008e-06  3.99819432e+00 
 6.66559380e-06  2.56159065e-02  6.66559380e-06  2.86916217e+00  6.66559380e-06  1.63097735e+00  6.66559380e-06  4.37988200e+00 
 6.84410159e-06  3.40138621e-02  6.84410159e-06  2.89501410e+00  6.84410159e-06  1.38919874e+00  6.84410159e-06  4.65843913e+00 
 7.09456320e-06  4.82697578e-02  7.09456320e-06  2.93054523e+00  7.09456320e-06  1.04359035e+00  7.09456320e-06  4.94290739e+00 
 7.49680925e-06  7.76769077e-02  7.49680925e-06  2.98588989e+00  7.49680925e-06  5.69067443e-01  7.49680925e-06  5.24771882e+00 
 7.90297027e-06  1.16080386e-01  7.90297027e-06  3.03972763e+00  7.90297027e-06  3.71001248e-01  7.90297027e-06  5.53203142e+00 
 8.30046057e-06  1.62706149e-01  8.30046057e-06  3.09039403e+00  8.30046057e-06  3.20266731e-01  8.30046057e-06  5.81027348e+00 
